"","gene","p.value","gene","count"
"8401","UBA2C_ARATH",0.319944379,"UBA2C_ARATH",2
"8402","UBA3_ARATH",0.569201652,"UBA3_ARATH",3
"8403","UBA5_ORYSJ",0.358440574,"UBA5_ORYSJ",2
"8404","UBC11_ARATH",0.929230122,"UBC11_ARATH",3
"8405","UBC13_ARATH",0.845317831,"UBC13_ARATH",1
"8406","UBC15_ARATH",0.255958426,"UBC15_ARATH",3
"8407","UBC16_ARATH",0.767382499,"UBC16_ARATH",1
"8408","UBC2_ARATH",0.570908951,"UBC2_ARATH",1
"8409","UBC2_MEDSA",0.533627021,"UBC2_MEDSA",3
"8410","UBC2_WHEAT",0.391401982,"UBC2_WHEAT",4
"8411","UBC22_ARATH",0.783492293,"UBC22_ARATH",2
"8412","UBC23_ARATH",0.285440359,"UBC23_ARATH",4
"8413","UBC24_ARATH",0.382508381,"UBC24_ARATH",4
"8414","UBC25_ARATH",0.191755426,"UBC25_ARATH",5
"8415","UBC26_ARATH",0.390212204,"UBC26_ARATH",4
"8416","UBC27_ARATH",0.272166292,"UBC27_ARATH",3
"8417","UBC28_ARATH",0.046961577,"UBC28_ARATH",9
"8418","UBC32_ARATH",0.216821731,"UBC32_ARATH",8
"8419","UBC33_ARATH",0.247333498,"UBC33_ARATH",5
"8420","UBC34_ARATH",0.898760222,"UBC34_ARATH",1
"8421","UBC36_ARATH",0.420294082,"UBC36_ARATH",7
"8422","UBC37_ARATH",0.88317952,"UBC37_ARATH",1
"8423","UBC39_ARATH",0.795734038,"UBC39_ARATH",1
"8424","UBC4_SOLLC",2.83e-07,"UBC4_SOLLC",9
"8425","UBC5_ARATH",0.454394459,"UBC5_ARATH",7
"8426","UBC5A_ORYSJ",0.370285798,"UBC5A_ORYSJ",2
"8427","UBC5B_ORYSJ",0.784983146,"UBC5B_ORYSJ",1
"8428","UBC7_ARATH",0.377597711,"UBC7_ARATH",1
"8429","UBC7_WHEAT",0.456901708,"UBC7_WHEAT",6
"8430","UBCP_ARATH",0.758315193,"UBCP_ARATH",2
"8431","UBE11_WHEAT",0.41183834,"UBE11_WHEAT",5
"8432","UBE12_WHEAT",0.811011637,"UBE12_WHEAT",4
"8433","UBE13_WHEAT",0.207803037,"UBE13_WHEAT",6
"8434","UBE4_ARATH",0.22847332,"UBE4_ARATH",6
"8435","UBIQ_AVESA",0.786781487,"UBIQ_AVESA",2
"8436","UBIQ_WHEAT",0.42568854,"UBIQ_WHEAT",1
"8437","UBIQP_HORVU",0.270992948,"UBIQP_HORVU",8
"8438","UBL5_ARATH",0.211007062,"UBL5_ARATH",9
"8439","UBP1_ARATH",0.135830516,"UBP1_ARATH",4
"8440","UBP1_NICPL",0.725975344,"UBP1_NICPL",2
"8441","UBP12_ARATH",0.204723029,"UBP12_ARATH",15
"8442","UBP13_ARATH",0.586992999,"UBP13_ARATH",12
"8443","UBP14_ARATH",0.261149396,"UBP14_ARATH",6
"8444","UBP15_ARATH",0.516480862,"UBP15_ARATH",2
"8445","UBP16_ARATH",0.116475548,"UBP16_ARATH",3
"8446","UBP17_ARATH",0.120726089,"UBP17_ARATH",1
"8447","UBP18_ARATH",1,"UBP18_ARATH",1
"8448","UBP19_ARATH",0.273211802,"UBP19_ARATH",4
"8449","UBP1B_ARATH",0.23304537,"UBP1B_ARATH",2
"8450","UBP22_ARATH",0.910332997,"UBP22_ARATH",1
"8451","UBP23_ARATH",0.347043515,"UBP23_ARATH",3
"8452","UBP24_ARATH",0.10352271,"UBP24_ARATH",3
"8453","UBP25_ARATH",0.36456744,"UBP25_ARATH",3
"8454","UBP26_ORYSI",0.498029038,"UBP26_ORYSI",3
"8455","UBP26_ORYSJ",0.522428588,"UBP26_ORYSJ",2
"8456","UBP3_ARATH",0.191182137,"UBP3_ARATH",4
"8457","UBP4_ARATH",0.389491026,"UBP4_ARATH",2
"8458","UBP5_ARATH",0.188862244,"UBP5_ARATH",4
"8459","UBP54_RAT",0.992552439,"UBP54_RAT",1
"8460","UBP6_ARATH",0.681911696,"UBP6_ARATH",1
"8461","UBP7_ARATH",0.633962461,"UBP7_ARATH",1
"8462","UBP8_ARATH",0.345277855,"UBP8_ARATH",6
"8463","UBP9_ARATH",0.27312901,"UBP9_ARATH",3
"8464","UBQ11_ARATH",0.378555289,"UBQ11_ARATH",4
"8465","UBR7_HUMAN",0.770016991,"UBR7_HUMAN",2
"8466","UBTD1_DANRE",0.933363121,"UBTD1_DANRE",1
"8467","UBTD2_DANRE",0.430802445,"UBTD2_DANRE",3
"8468","UBXN6_HUMAN",0.380474194,"UBXN6_HUMAN",2
"8469","UCH1_ARATH",0.025062337,"UCH1_ARATH",3
"8470","UCH2_ARATH",0.739335863,"UCH2_ARATH",1
"8471","UCH3_ARATH",0.470659099,"UCH3_ARATH",3
"8472","UCKC_DICDI",0.503469684,"UCKC_DICDI",6
"8473","UCP3_RAT",0.074416146,"UCP3_RAT",4
"8474","UCR11_SOLTU",0.550041237,"UCR11_SOLTU",1
"8475","UCRI_MAIZE",0.464270137,"UCRI_MAIZE",4
"8476","UCRIA_ORYSJ",0.643916744,"UCRIA_ORYSJ",4
"8477","UEV1A_ARATH",0.127962302,"UEV1A_ARATH",1
"8478","UEV1C_ARATH",0.432992187,"UEV1C_ARATH",6
"8479","UEV1D_ARATH",0.025905721,"UEV1D_ARATH",1
"8480","UFAA1_MYCTU",0.72914995,"UFAA1_MYCTU",1
"8481","UFC1_ORYSJ",0.231358052,"UFC1_ORYSJ",2
"8482","UFD1_DICDI",0.408215208,"UFD1_DICDI",2
"8483","UFD1_HUMAN",0.176771722,"UFD1_HUMAN",2
"8484","UFD1_MOUSE",0.91982618,"UFD1_MOUSE",1
"8485","UFD1_RAT",0.12029052,"UFD1_RAT",2
"8486","UFL1_ORYSJ",0.500756714,"UFL1_ORYSJ",4
"8487","UFM1_ORYSJ",0.280730502,"UFM1_ORYSJ",5
"8488","UFOG1_MAIZE",0.659321988,"UFOG1_MAIZE",1
"8489","UFOG3_FRAAN",0.846781725,"UFOG3_FRAAN",2
"8490","UFOG5_MANES",0.728315546,"UFOG5_MANES",1
"8491","UFSP_ORYSJ",0.344223698,"UFSP_ORYSJ",4
"8492","UGAL1_ARATH",0.411686304,"UGAL1_ARATH",2
"8493","UGAL2_ARATH",0.008875764,"UGAL2_ARATH",10
"8494","UGDH1_SOYBN",0.67068867,"UGDH1_SOYBN",1
"8495","UGDH4_ORYSJ",0.264094516,"UGDH4_ORYSJ",2
"8496","UGDH5_ORYSJ",0.195623466,"UGDH5_ORYSJ",2
"8497","UGE1_ORYSJ",0.185078825,"UGE1_ORYSJ",3
"8498","UGE2_ORYSJ",0.486063228,"UGE2_ORYSJ",2
"8499","UGE3_ORYSJ",0.505554288,"UGE3_ORYSJ",1
"8500","UGGG_ARATH",0.007108946,"UGGG_ARATH",9
"8501","UGHY_ORYSJ",0.191938513,"UGHY_ORYSJ",9
"8502","UGPA_HORVU",0.000171068,"UGPA_HORVU",5
"8503","UGPI6_ARATH",0.27701274,"UGPI6_ARATH",3
"8504","UGT_FRAAN",0.780958182,"UGT_FRAAN",2
"8505","UGT1_GARJA",0.118722345,"UGT1_GARJA",10
"8506","UGT2_GARJA",0.162953933,"UGT2_GARJA",7
"8507","UGT6_CATRO",0.253548968,"UGT6_CATRO",8
"8508","UGT7_CATRO",0.127004161,"UGT7_CATRO",1
"8509","UGT8_CATRO",0.210016765,"UGT8_CATRO",3
"8510","UKL1_ARATH",0.84544926,"UKL1_ARATH",2
"8511","UKL2_ARATH",0.180747223,"UKL2_ARATH",7
"8512","UKL3_ARATH",0.884878086,"UKL3_ARATH",1
"8513","UKL4_ARATH",0.317345658,"UKL4_ARATH",1
"8514","ULA1_ARATH",0.209052311,"ULA1_ARATH",6
"8515","ULP1A_ARATH",0.492126448,"ULP1A_ARATH",2
"8516","ULP1D_ARATH",0.48360671,"ULP1D_ARATH",2
"8517","ULP2B_ARATH",0.557667359,"ULP2B_ARATH",2
"8518","UMP2_ARATH",0.359089185,"UMP2_ARATH",3
"8519","UMPS1_ORYSJ",0.780813819,"UMPS1_ORYSJ",2
"8520","UN45B_XENLA",0.501637086,"UN45B_XENLA",2
"8521","UN932_ARATH",0.491190921,"UN932_ARATH",10
"8522","UN933_ARATH",0.224335458,"UN933_ARATH",3
"8523","UNE10_ARATH",0.094996151,"UNE10_ARATH",7
"8524","UNE12_ARATH",0.283490695,"UNE12_ARATH",2
"8525","UP12_ORYSJ",0.572280574,"UP12_ORYSJ",4
"8526","UPL1_ARATH",7.62e-13,"UPL1_ARATH",28
"8527","UPL2_ARATH",0.032050738,"UPL2_ARATH",13
"8528","UPL3_ARATH",0.098103291,"UPL3_ARATH",21
"8529","UPL4_ARATH",0.429101845,"UPL4_ARATH",5
"8530","UPL5_ARATH",0.752663382,"UPL5_ARATH",3
"8531","UPL6_ARATH",0.429110078,"UPL6_ARATH",8
"8532","UPL7_ARATH",0.345353653,"UPL7_ARATH",1
"8533","UPP_ARATH",0.694645804,"UPP_ARATH",1
"8534","UPS1_ARATH",0.522550639,"UPS1_ARATH",1
"8535","UPS2_ARATH",0.328046372,"UPS2_ARATH",5
"8536","UPS5_ARATH",0.736828708,"UPS5_ARATH",1
"8537","UPSA3_VIGUN",0.457436665,"UPSA3_VIGUN",1
"8538","UPTG_MAIZE",0.794315162,"UPTG_MAIZE",2
"8539","UQCC1_XENLA",0.33476977,"UQCC1_XENLA",2
"8540","UREA_ORYSI",1,"UREA_ORYSI",1
"8541","UREA_ORYSJ",0.035995006,"UREA_ORYSJ",3
"8542","URH1_ORYSJ",0.110766921,"URH1_ORYSJ",4
"8543","URH2_ARATH",0.411649099,"URH2_ARATH",2
"8544","URH2_ORYSJ",0.190184647,"URH2_ORYSJ",5
"8545","URIC_PHAVU",0.839685194,"URIC_PHAVU",1
"8546","URIC1_SOYBN",0.956590133,"URIC1_SOYBN",1
"8547","URIC2_SOYBN",0.298040576,"URIC2_SOYBN",2
"8548","URM1_MAIZE",0.706420165,"URM1_MAIZE",1
"8549","URT1_ARATH",0.692352266,"URT1_ARATH",4
"8550","URT1_FRAAN",0.000139539,"URT1_FRAAN",5
"8551","URTF_STAHJ",0.696083275,"URTF_STAHJ",1
"8552","USF_AQUPY",0.604371786,"USF_AQUPY",3
"8553","USH1G_HUMAN",0.45006386,"USH1G_HUMAN",4
"8554","USP_CUCME",0.959771181,"USP_CUCME",1
"8555","USP_ORYSI",0.084011934,"USP_ORYSI",3
"8556","USPAL_ARATH",5.52e-07,"USPAL_ARATH",11
"8557","UTP11_ORYSJ",0.734136497,"UTP11_ORYSJ",3
"8558","UTP14_YEAST",0.905026834,"UTP14_YEAST",2
"8559","UTP17_SCHPO",0.836192908,"UTP17_SCHPO",1
"8560","UTP18_ARATH",0.2414643,"UTP18_ARATH",2
"8561","UTP20_HUMAN",0.371439023,"UTP20_HUMAN",3
"8562","UTP20_MOUSE",0.849598532,"UTP20_MOUSE",2
"8563","UTP20_YEAST",0.29522761,"UTP20_YEAST",1
"8564","UTP21_SCHPO",0.679065559,"UTP21_SCHPO",1
"8565","UTP25_SCHJY",1,"UTP25_SCHJY",1
"8566","UTP6_SCHPO",0.429831262,"UTP6_SCHPO",1
"8567","UTP7_SCHPO",0.751655125,"UTP7_SCHPO",1
"8568","UTR3_ARATH",0.195815888,"UTR3_ARATH",1
"8569","UTR5_ARATH",0.574280322,"UTR5_ARATH",3
"8570","UVB31_ARATH",0.582969273,"UVB31_ARATH",9
"8571","UVR3_ORYSJ",0.123351881,"UVR3_ORYSJ",7
"8572","UVR8_ARATH",0.086865436,"UVR8_ARATH",15
"8573","UVSSA_ARATH",0.969389183,"UVSSA_ARATH",1
"8574","UXS1_ARATH",0.18971311,"UXS1_ARATH",3
"8575","UXS2_ARATH",0.806085279,"UXS2_ARATH",1
"8576","UXS4_ARATH",0.129229579,"UXS4_ARATH",3
"8577","UXS6_ARATH",0.697943645,"UXS6_ARATH",1
"8578","UXT_DICDI",0.618696197,"UXT_DICDI",1
"8579","V246_FOWPN",0.239538841,"V246_FOWPN",2
"8580","VA0D_ORYSJ",0.230973941,"VA0D_ORYSJ",5
"8581","VA0E1_ARATH",0.28366765,"VA0E1_ARATH",2
"8582","VA711_ARATH",0.228827889,"VA711_ARATH",3
"8583","VA713_ARATH",0.317653185,"VA713_ARATH",1
"8584","VA714_ARATH",1,"VA714_ARATH",1
"8585","VA721_ARATH",0.225928606,"VA721_ARATH",3
"8586","VA724_ARATH",0.572540325,"VA724_ARATH",1
"8587","VA725_ARATH",0.601484794,"VA725_ARATH",5
"8588","VA727_ARATH",0.037577132,"VA727_ARATH",4
"8589","VAC14_ARATH",0.970545826,"VAC14_ARATH",1
"8590","VAC8_NEUCR",1,"VAC8_NEUCR",1
"8591","VAD1_ARATH",0.031965158,"VAD1_ARATH",7
"8592","VAP11_ARATH",0.431682704,"VAP11_ARATH",7
"8593","VAP12_ARATH",0.269850976,"VAP12_ARATH",8
"8594","VAP13_ARATH",0.662637425,"VAP13_ARATH",2
"8595","VAP21_ARATH",0.277670886,"VAP21_ARATH",1
"8596","VAP22_ARATH",0.083002705,"VAP22_ARATH",7
"8597","VAP41_ARATH",0.696707086,"VAP41_ARATH",1
"8598","VAP42_ARATH",0.462694129,"VAP42_ARATH",2
"8599","VAR3_ARATH",0.051244209,"VAR3_ARATH",7
"8600","VATA_DAUCA",0.892210886,"VATA_DAUCA",2
"8601","VATA_MAIZE",0.006867052,"VATA_MAIZE",13
"8602","VATB1_HORVU",0.024755198,"VATB1_HORVU",5
"8603","VATB2_HORVU",0.853223103,"VATB2_HORVU",1
"8604","VATC_ARATH",0.430919238,"VATC_ARATH",8
"8605","VATC_HORVU",1,"VATC_HORVU",1
"8606","VATD_ARATH",0.630591948,"VATD_ARATH",3
"8607","VATE_CITLI",0.058827908,"VATE_CITLI",4
"8608","VATF_ARATH",0.003149391,"VATF_ARATH",6
"8609","VATG_CITLI",0.202084533,"VATG_CITLI",2
"8610","VATG1_TOBAC",0.217388196,"VATG1_TOBAC",1
"8611","VATH_ORYSJ",0.01308152,"VATH_ORYSJ",15
"8612","VATL_AVESA",0.265900034,"VATL_AVESA",2
"8613","VATL_GOSHI",0.357770278,"VATL_GOSHI",1
"8614","VATL_MAIZE",0.03521086,"VATL_MAIZE",6
"8615","VATL_ORYSJ",0.025081977,"VATL_ORYSJ",6
"8616","VATO2_ARATH",0.48416974,"VATO2_ARATH",3
"8617","VBF_ARATH",0.789574053,"VBF_ARATH",1
"8618","VCL1_ARATH",0.648159999,"VCL1_ARATH",6
"8619","VCR_ARATH",0.136310832,"VCR_ARATH",4
"8620","VCS_ARATH",0.603318023,"VCS_ARATH",3
"8621","VDAC_MAIZE",0.280348926,"VDAC_MAIZE",1
"8622","VDAC1_ORYSJ",0.414195326,"VDAC1_ORYSJ",3
"8623","VDAC2_ORYSJ",0.42397273,"VDAC2_ORYSJ",5
"8624","VDAC3_ORYSJ",0.071954656,"VDAC3_ORYSJ",2
"8625","VDAC4_ORYSJ",0.00517421,"VDAC4_ORYSJ",1
"8626","VDAC5_ORYSJ",0.923566822,"VDAC5_ORYSJ",1
"8627","VDAC6_ORYSJ",0.824601395,"VDAC6_ORYSJ",2
"8628","VDE_ARATH",0.70429756,"VDE_ARATH",2
"8629","VDE_TOBAC",1,"VDE_TOBAC",1
"8630","VGA_BPS13",0.47781387,"VGA_BPS13",11
"8631","VHAA1_ARATH",0.25322904,"VHAA1_ARATH",2
"8632","VHAA2_ARATH",0.509209375,"VHAA2_ARATH",5
"8633","VHAA3_ARATH",0.237811504,"VHAA3_ARATH",3
"8634","VIAF1_DROME",0.538915053,"VIAF1_DROME",2
"8635","VIL1_ARATH",0.332785243,"VIL1_ARATH",6
"8636","VIL2_ARATH",0.232220241,"VIL2_ARATH",6
"8637","VILI2_ARATH",0.770642271,"VILI2_ARATH",3
"8638","VILI3_ARATH",0.144856247,"VILI3_ARATH",2
"8639","VILI4_ARATH",0.430972581,"VILI4_ARATH",10
"8640","VILI5_ARATH",0.918267255,"VILI5_ARATH",1
"8641","VIP1_ARATH",0.364921529,"VIP1_ARATH",4
"8642","VIP1_BOVIN",0.353973567,"VIP1_BOVIN",2
"8643","VIP1_HUMAN",0.584353417,"VIP1_HUMAN",1
"8644","VIP2_ARATH",0.500546176,"VIP2_ARATH",1
"8645","VIP2_HUMAN",0.16634239,"VIP2_HUMAN",1
"8646","VIP2_MOUSE",0.497780631,"VIP2_MOUSE",3
"8647","VIP2_NICBE",0.151530842,"VIP2_NICBE",6
"8648","VIP3_ARATH",0.551767768,"VIP3_ARATH",1
"8649","VIP4_ARATH",0.410774892,"VIP4_ARATH",1
"8650","VIP5_ARATH",0.798637466,"VIP5_ARATH",4
"8651","VIP6_ARATH",0.368548572,"VIP6_ARATH",8
"8652","VOZ1_ARATH",0.471375992,"VOZ1_ARATH",6
"8653","VP13A_DICDI",0.793626534,"VP13A_DICDI",1
"8654","VP13A_SCHPO",0.527080915,"VP13A_SCHPO",1
"8655","VP13C_DICDI",0.486204612,"VP13C_DICDI",1
"8656","VP13C_HUMAN",0.740800303,"VP13C_HUMAN",2
"8657","VP13C_MOUSE",0.665515954,"VP13C_MOUSE",2
"8658","VP13D_DICDI",0.220354049,"VP13D_DICDI",2
"8659","VP13D_HUMAN",0.61283288,"VP13D_HUMAN",1
"8660","VP13F_DICDI",0.712539188,"VP13F_DICDI",2
"8661","VP202_ARATH",0.967655566,"VP202_ARATH",2
"8662","VP221_ARATH",0.033679675,"VP221_ARATH",6
"8663","VP241_ARATH",0.954355467,"VP241_ARATH",1
"8664","VP242_ARATH",0.23687892,"VP242_ARATH",4
"8665","VP26A_ARATH",0.395353254,"VP26A_ARATH",1
"8666","VP26B_ARATH",0.325285414,"VP26B_ARATH",3
"8667","VP282_ARATH",0.590774843,"VP282_ARATH",1
"8668","VP321_ARATH",0.294609108,"VP321_ARATH",7
"8669","VP322_ARATH",0.836334191,"VP322_ARATH",1
"8670","VP35A_ARATH",0.001780166,"VP35A_ARATH",2
"8671","VP35B_ARATH",0.647417014,"VP35B_ARATH",2
"8672","VP371_ARATH",0.170206674,"VP371_ARATH",4
"8673","VP52A_ARATH",0.539158134,"VP52A_ARATH",3
"8674","VP53A_ARATH",0.643304457,"VP53A_ARATH",5
"8675","VPE_CITSI",0.296548833,"VPE_CITSI",1
"8676","VPE1_ORYSJ",0.021690559,"VPE1_ORYSJ",7
"8677","VPE1_PHAVU",0.06539693,"VPE1_PHAVU",5
"8678","VPEA_ARATH",0.20874304,"VPEA_ARATH",2
"8679","VPEB_ARATH",0.823307724,"VPEB_ARATH",1
"8680","VPS11_ARATH",0.317862855,"VPS11_ARATH",5
"8681","VPS15_DICDI",0.345680599,"VPS15_DICDI",5
"8682","VPS18_DANRE",0.452289258,"VPS18_DANRE",2
"8683","VPS18_MOUSE",0.706171075,"VPS18_MOUSE",1
"8684","VPS25_ARATH",0.223174801,"VPS25_ARATH",3
"8685","VPS29_ARATH",0.281729084,"VPS29_ARATH",3
"8686","VPS2A_ARATH",0.407431561,"VPS2A_ARATH",6
"8687","VPS2C_ARATH",0.184269548,"VPS2C_ARATH",4
"8688","VPS33_ARATH",0.403706916,"VPS33_ARATH",2
"8689","VPS36_ARATH",0.180020522,"VPS36_ARATH",2
"8690","VPS39_HUMAN",1,"VPS39_HUMAN",1
"8691","VPS39_MOUSE",0.740124688,"VPS39_MOUSE",2
"8692","VPS4_ARATH",0.664856344,"VPS4_ARATH",2
"8693","VPS41_ARATH",0.58187894,"VPS41_ARATH",1
"8694","VPS41_SOLLC",0.176356705,"VPS41_SOLLC",6
"8695","VPS45_ARATH",0.800284972,"VPS45_ARATH",1
"8696","VPS50_MOUSE",1,"VPS50_MOUSE",1
"8697","VPS50_RAT",0.935271221,"VPS50_RAT",1
"8698","VPS51_DANRE",0.893699593,"VPS51_DANRE",1
"8699","VPS51_DROME",0.694913152,"VPS51_DROME",1
"8700","VPS54_ARATH",0.098314309,"VPS54_ARATH",9
"8701","VPS8_HUMAN",0.853936154,"VPS8_HUMAN",1
"8702","VPS8_MOUSE",0.892506407,"VPS8_MOUSE",1
"8703","VPS9A_ARATH",0.433214746,"VPS9A_ARATH",3
"8704","VQ4_ARATH",0.650885476,"VQ4_ARATH",2
"8705","VSP55_ARATH",0.385638093,"VSP55_ARATH",7
"8706","VSPA_SOYBN",0.256475712,"VSPA_SOYBN",2
"8707","VSR1_ARATH",0.162784253,"VSR1_ARATH",6
"8708","VSR3_ARATH",0.347589492,"VSR3_ARATH",3
"8709","VSR5_ARATH",0.924446768,"VSR5_ARATH",1
"8710","VSR6_ARATH",0.423890746,"VSR6_ARATH",2
"8711","VSR7_ARATH",0.355904491,"VSR7_ARATH",1
"8712","VTI11_ARATH",0.357886942,"VTI11_ARATH",1
"8713","VTI12_ARATH",0.438258756,"VTI12_ARATH",1
"8714","VTI13_ARATH",0.438125365,"VTI13_ARATH",4
"8715","WAK1_ARATH",0.817132003,"WAK1_ARATH",1
"8716","WAK2_ARATH",0.207390951,"WAK2_ARATH",4
"8717","WAK3_ARATH",0.663132255,"WAK3_ARATH",2
"8718","WAK5_ARATH",0.023754677,"WAK5_ARATH",7
"8719","WAKLB_ARATH",0.767157806,"WAKLB_ARATH",2
"8720","WAKLE_ARATH",0.719579958,"WAKLE_ARATH",3
"8721","WAKLH_ARATH",0.25641554,"WAKLH_ARATH",3
"8722","WAKLI_ARATH",0.272407371,"WAKLI_ARATH",2
"8723","WAKLS_ARATH",0.489490898,"WAKLS_ARATH",3
"8724","WAP_ARATH",0.558055472,"WAP_ARATH",3
"8725","WAP_SOLLC",0.025510038,"WAP_SOLLC",5
"8726","WASH7_DICDI",0.615257292,"WASH7_DICDI",1
"8727","WBP4_CHICK",0.620565288,"WBP4_CHICK",1
"8728","WBP4_HUMAN",0.787148715,"WBP4_HUMAN",1
"8729","WBS22_MOUSE",0.715875649,"WBS22_MOUSE",1
"8730","WD66_PHYPO",0.96852973,"WD66_PHYPO",1
"8731","WD82B_XENLA",0.974880568,"WD82B_XENLA",1
"8732","WDL1_ARATH",0.529419169,"WDL1_ARATH",2
"8733","WDR12_CHLRE",0.283661715,"WDR12_CHLRE",1
"8734","WDR12_NEMVE",0.705360533,"WDR12_NEMVE",1
"8735","WDR20_HUMAN",0.426915203,"WDR20_HUMAN",2
"8736","WDR26_DANRE",0.079226209,"WDR26_DANRE",2
"8737","WDR26_HUMAN",0.590209985,"WDR26_HUMAN",1
"8738","WDR26_MOUSE",0.805972527,"WDR26_MOUSE",2
"8739","WDR26_XENTR",0.42711555,"WDR26_XENTR",2
"8740","WDR3_DICDI",0.233769604,"WDR3_DICDI",1
"8741","WDR3_HUMAN",0.515649659,"WDR3_HUMAN",1
"8742","WDR3_MOUSE",1,"WDR3_MOUSE",1
"8743","WDR4_DICDI",1,"WDR4_DICDI",1
"8744","WDR44_BOVIN",0.909428151,"WDR44_BOVIN",1
"8745","WDR48_CHICK",0.341924246,"WDR48_CHICK",2
"8746","WDR48_DANRE",0.69557349,"WDR48_DANRE",2
"8747","WDR48_MOUSE",0.783829003,"WDR48_MOUSE",1
"8748","WDR53_BOVIN",0.316189091,"WDR53_BOVIN",2
"8749","WDR55_ARATH",0.45464298,"WDR55_ARATH",1
"8750","WDR70_RAT",0.3912126,"WDR70_RAT",1
"8751","WDR70_XENTR",0.29230009,"WDR70_XENTR",2
"8752","WDR74_BOVIN",0.808970532,"WDR74_BOVIN",1
"8753","WDR82_DROME",0.599617426,"WDR82_DROME",1
"8754","WDR83_HUMAN",0.686587343,"WDR83_HUMAN",1
"8755","WDR89_DICDI",0.83696728,"WDR89_DICDI",2
"8756","WDTC1_MOUSE",0.135396643,"WDTC1_MOUSE",4
"8757","WEB1_ARATH",0.253038109,"WEB1_ARATH",7
"8758","WEX_ARATH",0.051650951,"WEX_ARATH",2
"8759","WHY1_MAIZE",1,"WHY1_MAIZE",1
"8760","WIP2_ARATH",0.793894414,"WIP2_ARATH",1
"8761","WIT1_ARATH",0.530977123,"WIT1_ARATH",2
"8762","WLI2A_ARATH",0.502993622,"WLI2A_ARATH",2
"8763","WLIM1_ARATH",0.617147995,"WLIM1_ARATH",1
"8764","WNK1_ORYSI",0.277809252,"WNK1_ORYSI",6
"8765","WNK1_ORYSJ",0.503866851,"WNK1_ORYSJ",3
"8766","WNK3_ORYSJ",0.135327572,"WNK3_ORYSJ",5
"8767","WNK4_ORYSJ",0.472242663,"WNK4_ORYSJ",4
"8768","WNK7_ORYSJ",0.229775592,"WNK7_ORYSJ",6
"8769","WNK8_ORYSJ",0.304217971,"WNK8_ORYSJ",3
"8770","WOX8_ORYSJ",0.888807158,"WOX8_ORYSJ",1
"8771","WRK11_ARATH",0.342565073,"WRK11_ARATH",6
"8772","WRK18_ARATH",0.348570729,"WRK18_ARATH",4
"8773","WRK19_ARATH",0.02198103,"WRK19_ARATH",43
"8774","WRK20_ARATH",0.5622569,"WRK20_ARATH",1
"8775","WRK28_ARATH",1,"WRK28_ARATH",1
"8776","WRK33_ARATH",0.153199661,"WRK33_ARATH",3
"8777","WRK40_ARATH",0.214527472,"WRK40_ARATH",4
"8778","WRK42_ARATH",0.266503323,"WRK42_ARATH",1
"8779","WRK46_ARATH",0.474570346,"WRK46_ARATH",2
"8780","WRK46_HORVU",0.055403284,"WRK46_HORVU",7
"8781","WRK50_ARATH",0.536614566,"WRK50_ARATH",1
"8782","WRK53_ARATH",0.651707034,"WRK53_ARATH",1
"8783","WRK54_ARATH",0.041652552,"WRK54_ARATH",1
"8784","WRK65_ARATH",0.51698376,"WRK65_ARATH",2
"8785","WRK67_ARATH",1,"WRK67_ARATH",1
"8786","WRK70_ARATH",0.217190984,"WRK70_ARATH",3
"8787","WRKY1_MAIZE",0.148387174,"WRKY1_MAIZE",5
"8788","WRKY2_ARATH",0.903054108,"WRKY2_ARATH",1
"8789","WRKY3_ARATH",0.810912215,"WRKY3_ARATH",3
"8790","WRKY4_ARATH",0.284384791,"WRKY4_ARATH",3
"8791","WRKY7_ARATH",0.120689547,"WRKY7_ARATH",2
"8792","WRP73_HUMAN",0.77254439,"WRP73_HUMAN",1
"8793","WSD1_ARATH",0.072078637,"WSD1_ARATH",9
"8794","WSS1_YEAST",0.863098216,"WSS1_YEAST",1
"8795","WTR14_ARATH",0.106370959,"WTR14_ARATH",3
"8796","WTR16_ARATH",0.278771508,"WTR16_ARATH",2
"8797","WTR17_ARATH",0.544720116,"WTR17_ARATH",1
"8798","WTR25_ARATH",0.860766324,"WTR25_ARATH",2
"8799","WTR29_ARATH",0.558420994,"WTR29_ARATH",1
"8800","WTR31_ARATH",0.828019552,"WTR31_ARATH",1
"8801","WTR35_ARATH",1,"WTR35_ARATH",1
"8802","WTR37_ARATH",0.920089844,"WTR37_ARATH",1
"8803","WTR38_ARATH",0.388312793,"WTR38_ARATH",1
"8804","WTR43_ARATH",0.022416623,"WTR43_ARATH",12
"8805","WTR45_ARATH",0.425294586,"WTR45_ARATH",4
"8806","WTR5_ARATH",0.256346332,"WTR5_ARATH",1
"8807","WTR7_ARATH",0.549578298,"WTR7_ARATH",1
"8808","WUN1_SOLTU",0.266311423,"WUN1_SOLTU",3
"8809","WVD2_ARATH",0.757016237,"WVD2_ARATH",3
"8810","WWOX_HUMAN",0.867363969,"WWOX_HUMAN",1
"8811","XAF1_HUMAN",0.613256403,"XAF1_HUMAN",1
"8812","XB3_ORYSJ",0.506535391,"XB3_ORYSJ",2
"8813","XB32_ORYSJ",0.358635338,"XB32_ORYSJ",3
"8814","XB33_ORYSJ",0.001019532,"XB33_ORYSJ",7
"8815","XB34_ORYSJ",0.032652137,"XB34_ORYSJ",7
"8816","XB35_ORYSJ",1,"XB35_ORYSJ",1
