"","Group","nSpecies","S","alpha","Variance","Pvalue","FDR","ange","sorgh","NormScore.ange","NormScore.sorgh","ange.count","sorgh.count","ange.count.1","sorgh.count.1"
"8889","TF2B_XENLA",1,0.698855662986445,1,1,0.49715389,1,0.49715389,NA,0.698855662986445,NA,1,NA,1,NA
"8890","TF2H2_ARATH",2,0.348771933562323,2.57142857142857,0.388888888888889,0.887830169961623,1,0.851520163,0.446990628,0.160732099770433,0.536811767354213,1,2,1,2
"8891","TF3A_ARATH",2,0.35787267098504,6.53875360649957,0.152934345011256,0.982380780203618,1,0.266894037,0.656270036,0.486009195882037,0.229736146088044,8,3,8,3
"8892","TF3B_MOUSE",2,0.265592079721406,3.6,0.277777777777778,0.969467752153374,1,0.923102522,0.488331274,0.0533433172609328,0.477840842181878,2,2,2,2
"8893","TF3C2_HUMAN",1,0.124657859697761,1,1,0.882798892,1,0.882798892,NA,0.124657859697761,NA,1,NA,1,NA
"8894","TF3C3_HUMAN",2,0.838462514467237,2.57142857142857,0.388888888888889,0.524812411849916,1,0.32387213,0.396404274,0.751604334388389,0.925320694546085,2,1,2,1
"8895","TF3C5_MOUSE",2,0.400733767149427,2,0.5,0.808264514391743,1,0.967145741,0.463911511,0.0334060803039653,0.768061453994889,1,1,1,1
"8896","TFB1A_ARATH",2,0.239510480601102,2.84705882352941,0.351239669421488,0.958751934908224,1,0.607283592,0.81304373,0.272050578759215,0.206970382442988,3,1,3,1
"8897","TFB2_ARATH",2,0.606287685260665,5.83356087411622,0.171421884776594,0.834492920474422,1,0.758707808,0.088496192,0.150621024765455,1.06195434575588,3,5,3,5
"8898","TFB4_ARATH",1,0.283485150363166,1.8,0.555555555555556,0.870978294703164,1,0.653620922,NA,0.283485150363166,NA,2,NA,2,NA
"8899","TFB5_ARATH",2,1.01951210921488,5.45733357387696,0.183239669421488,0.425311018326495,1,0.51678362,0.030263339,0.360071466579536,1.67895275185023,3,4,3,4
"8900","TFC5_SCHPO",2,0.0653601052872895,2,0.5,0.992165425142641,1,0.906636399,0.967822653,0.098013792373326,0.032706418201253,1,1,1,1
"8901","TGA2_ARATH",1,0.21513366759723,1.8,0.555555555555556,0.915307015603311,1,0.724190716,NA,0.21513366759723,NA,2,NA,2,NA
"8902","TGA21_TOBAC",2,0.686592088178697,2.57142857142857,0.388888888888889,0.637691404773033,1,0.407259357,0.490505552,0.898305055704996,0.474879120652399,1,2,1,2
"8903","TGA4_ARATH",2,0.413122438714948,2.84705882352941,0.351239669421488,0.862241534784985,1,0.68183703,0.539369135,0.208889786529924,0.617355090899972,3,1,3,1
"8904","TGA6_ARATH",1,0.10860757164292,1,1,0.897082389,1,0.897082389,NA,0.10860757164292,NA,1,NA,1,NA
"8905","TGA7_ARATH",1,0.563691989870053,1,1,0.569104054,1,0.569104054,NA,0.563691989870053,NA,1,NA,1,NA
"8906","TGD1_ARATH",2,0.807451150021586,2,0.5,0.520130485836524,1,0.198910103,1,1.61490230004317,0,1,1,1,1
