"","gene","dr7","dr8","ww8","ww9"
"6958","RTL2_ORYSJ",3.861,2.38866666666667,4.72133333333333,2.80766666666667
"6959","RTL3_ORYSJ",7.438,2.378,7.1075,6.1655
"6960","RTNLA_ARATH",26.8596,33.7704,25.1624,40.0692
"6961","RTNLB_ARATH",27.6565714285714,46.745,31.1508571428571,33.4744285714286
"6962","RTNLH_ARATH",31.65,34.2433636363636,24.498,26.8466363636364
"6963","RTNLI_ARATH",4.47933333333333,1.962,1.655,1.97033333333333
"6964","RTNLJ_ARATH",14.7085,24.5645,18.5175,22.063
"6965","RTNLS_ARATH",3.06,2.389,11.302,4.905
"6966","RTNLT_ARATH",7.864,13.385,14.738,25.571
"6967","RTNLU_ARATH",18.891,14.138,36.778,34.814
"6968","RTOR1_ORYSJ",12.7,8.2268,11.0642,9.5364
"6969","RTOR2_ORYSJ",6.97422222222222,6.181,4.793,5.45555555555556
"6970","RU17_ARATH",29.964625,20.727375,15.943125,23.419
"6971","RU1A_ORYSJ",23.2283333333333,9.41133333333333,14.868,19.7733333333333
"6972","RU1C1_SORBI",13.286,7.9814,9.725,8.4698
"6973","RU2A_ARATH",17.5005,8.479,16.2665,10.8655
"6974","RU2B_ORYSI",29.148,13.762,16.4,28.659
"6975","RUB1_BRANA",7.883,0,2.902,5.022
"6976","RUB1_DESAN",63.328,87.977,71.962,80.685
"6977","RUB2_ORYSJ",8.44175,11.392,11.64075,9.3755
"6978","RUBA_WHEAT",38.42925,28.212,40.5345,35.5815
"6979","RUBB_PEA",29.36175,38.746,35.97825,32.85525
"6980","RUBB_SECCE",24.796,26.541,15.5276666666667,16.197
"6981","RUBP1_ARATH",10.072,5.939,10.236,6.195
"6982","RUBR_DESGI",9.8305,14.97225,15.89175,10.94375
"6983","RUBR1_DESDA",31.096,101.9755,100.823,45.9585
"6984","RUS1_ARATH",5.77766666666667,1.26633333333333,4.37233333333333,3.50766666666667
"6985","RUS2_ARATH",5.73466666666667,0.774666666666667,2.93333333333333,1.495
"6986","RUS5_ARATH",6.7865,6.08475,10.91525,7.1965
"6987","RUS6_ARATH",70.6985,54.61125,82.3975,67.56
"6988","RUTD_METC4",6.23833333333333,2.65033333333333,2.547,5.16566666666667
"6989","RUVB2_DANRE",7.493,1.646,0.626,1.857
"6990","RUVB2_MOUSE",9.877,4.411,3.118,10.817
"6991","RUVB2_XENLA",5.871,13.654,14.8,8.774
"6992","RUXE_PIG",17.7785,12.121,15.6715,19.5715
"6993","RUXF_ARATH",13.591,10.4585,8.4255,7.006
"6994","RUXG_ARATH",24.1568888888889,19.5541111111111,20.8518888888889,25.5948888888889
"6995","RVE2_ARATH",20.3473333333333,22.9503333333333,16.28,21.5093333333333
"6996","RVE6_ARATH",11.7705454545455,10.5464545454545,11.182,11.8576363636364
"6997","RVE8_ARATH",18.73625,20.56175,19.266,20.38975
"6998","RWA1_ARATH",5.217,5.88,7.0305,2.443
"6999","RWA3_ARATH",3.4175,3.217,1.4975,7.0495
"7000","RWA4_ARATH",11.537,7.188,7.948,1.974
"7001","RWDD1_MOUSE",7.26466666666667,9.221,6.75533333333333,9.01233333333333
"7002","RX24L_ARATH",10.457,2.9,4.8665,3.508
"7003","RXT3_SCHPO",18.919,13.369,15.5635,15.5555
"7004","RZ1A_ARATH",18.8633333333333,16.8336666666667,17.5498333333333,16.4595
"7005","RZ1B_ARATH",12.441,11.8575,10.251,8.8085
"7006","RZ21A_ORYSJ",42.2015,37.5785,42.5425,39.285
"7007","RZP23_ORYSJ",22.833,18.765,23.138,15.888
"7008","S17P_WHEAT",224.183,468.77,291.509,252.368
"7009","S1FA2_ORYSJ",39.0575,48.338,31.2865,44.395
"7010","S23IP_MOUSE",2.856,1.13,6.256,4.055
"7011","S2540_DICDI",8.078,0,3.487,6.029
"7012","S2540_XENTR",2.263,0,4.246,7.328
"7013","S2544_HUMAN",5.741,6.386,4.2255,4.1625
"7014","S2544_PONAB",10.535,6.51,10,11.755
"7015","S35D2_MOUSE",13.392,3.949,11.292,7.192
"7016","S35D2_PIG",32.107,14.515,21.446,21.457
"7017","S35D3_MOUSE",8.727,25.673,13.61,14.559
"7018","S35F1_HUMAN",10.3775,8.635,14.964,10.382
"7019","S35F2_HUMAN",4.665,4.7235,8.9485,6.669
"7020","S36A1_MOUSE",8.004,24.758,6.759,11.501
"7021","S38A1_HUMAN",42.568,38.445,59.455,60.581
"7022","S38A3_RAT",25.1745,19.249,31.1735,29.499
"7023","S38AB_MOUSE",8.829,9.1565,7.4765,6.239
"7024","S40A1_ORYSJ",3.886,3.002,5.754,5.003
"7025","S40A2_ORYSJ",41.013,35.5933333333333,42.9113333333333,40.6706666666667
"7026","S61A1_CANLF",48.383,62.331,45.476,88.067
"7027","S61A1_RAT",7.067,0,0,15.692
"7028","S6PD_MALDO",14.5123333333333,19.1935,16.7003333333333,16.9773333333333
"7029","SAB_ARATH",9.22261538461538,4.78138461538462,5.86884615384615,5.16361538461538
"7030","SABP2_TOBAC",1.011,6.251,1.497,5.218
"7031","SAC1_ARATH",13.75375,16.796,13.83575,10.626
"7032","SAC2_ARATH",18.1371333333333,20.5073333333333,16.3696,15.9216666666667
"7033","SAC3_ARATH",11.3514,16.0902,10.094,16.6344
"7034","SAC3A_ARATH",9.87833333333333,6.255,7.91783333333333,7.10366666666667
"7035","SAC3B_ARATH",7.215,2.496,3.549,8.218
"7036","SAC4_ARATH",11.398,5.20766666666667,6.49566666666667,9.44233333333333
"7037","SAC7_ARATH",23.055,20.347,18.307,19.62
"7038","SAC8_ARATH",14.871,7.3115,9.81,10.5625
"7039","SAC9_ARATH",9.0005,8.62383333333333,5.53166666666667,8.21583333333333
"7040","SAD2_ARATH",25.87,16.9735,20.2915,22.068
"7041","SAE1A_ARATH",19.234,12.535,12.984,20.705
"7042","SAE2_ARATH",10.9866666666667,9.275,8.78266666666667,10.445
"7043","SAG12_ARATH",17.5183333333333,21.0206666666667,12.2216666666667,18.217
"7044","SAG21_ARATH",33.0205,27.125,31.2295,24.423
"7045","SAG39_ORYSI",14.5325,29.3845,28.394,17.285
"7046","SAG39_ORYSJ",8.26333333333333,19.3136666666667,17.2236666666667,13.2073333333333
"7047","SAHH_PHASS",19.707,19.916,16.953,20.041
"7048","SAHH_WHEAT",18.01725,19.14675,18.5045,16.071
"7049","SALR_PAPBR",12.6671333333333,8.02746666666667,11.9975333333333,9.75153333333333
"7050","SALR_PAPSO",18.956,3.7715,13.866,12.0085
"7051","SALT_ORYSI",6.408,20.088,0.851,2.228
"7052","SALT_ORYSJ",4.64633333333333,5.73133333333333,6.31433333333333,71.4693333333333
"7053","SAM50_XENTR",4.35,8.532,7.179,16.67
"7054","SAMC_XENTR",11.908,21.337,19.958,15.878
"7055","SAMC1_ARATH",15.117,7.069,5.569,1.935
"7056","SAMC2_ARATH",15.222,12.9546666666667,13.815,6.30866666666667
"7057","SAMT_CLABR",11.662,5.1325,13.861,28.781
"7058","SAP_BOVIN",4.882,8.7928,7.2286,5.722
"7059","SAP_HUMAN",20.7316,11.7196,19.4026,20.146
"7060","SAP1_ORYSJ",23.4788333333333,15.2268333333333,17.7908333333333,20.9656666666667
"7061","SAP11_ORYSJ",9.95566666666667,12.076,12.5601666666667,13.5933333333333
"7062","SAP16_ORYSJ",4.668,3.15966666666667,7.68166666666667,8.74533333333333
"7063","SAP18_ARATH",13.7774,14.4482,15.3,15.2624
"7064","SAP4_ORYSJ",38.8863333333333,55.1903333333333,42.8603333333333,49.4353333333333
"7065","SAP8_ORYSJ",98.9946666666667,158.075,89.6076666666667,122.406333333333
"7066","SAP9_ORYSJ",12.0256666666667,10.3328333333333,15.2626666666667,10.7433333333333
"7067","SAPK1_ORYSJ",28.675,23.413,32.266,29.782
"7068","SAPK2_ORYSI",16.471,11.3515,17.3585,21.3745
"7069","SAPK3_ORYSJ",6.306,5.81,14.215,9.204
"7070","SAPK4_ORYSJ",7.56466666666667,14.2423333333333,11.8833333333333,14.0116666666667
"7071","SAPK5_ORYSJ",13.1616,20.0368,12.6498,10.4336
"7072","SAPK6_ORYSJ",16.4676666666667,6.994,12.3963333333333,15.2396666666667
"7073","SAPK8_ORYSJ",17.8343333333333,11.1073333333333,16.2116666666667,16.699
"7074","SAPK9_ORYSJ",8.70533333333333,6.965,4.65966666666667,6.60833333333333
"7075","SAPKA_ORYSJ",7.787,5.674,6.13666666666667,5.98633333333333
"7076","SAPL1_MOUSE",6.2505,14.8595,3.61,7.475
"7077","SAR1A_ARATH",15.5185555555556,16.9155555555556,14.8621111111111,17.4478888888889
"7078","SAR1A_BRACM",9.441,8.78,12.584,18.223
"7079","SAR1B_ARATH",16.684,9.899,30.491,17.305
"7080","SARED_ESCCA",53.094,102.8635,63.2035,72.819
"7081","SART3_DANRE",15.59,10.48,13.764,13.074
"7082","SART3_HUMAN",17.296,11.373,13.21,12.839
"7083","SAS10_DROME",6.909,6.198,7.948,6.263
"7084","SAS10_RAT",10.433,6.574,12.205,6.869
"7085","SAT1_ORYSJ",20.405125,18.945375,14.753125,13.0885
"7086","SAT2_ORYSJ",9.74971428571429,11.0211428571429,14.1798571428571,9.65257142857143
"7087","SAT3_ORYSJ",11.24,24.252,8.359,16.015
"7088","SAT4_ORYSJ",15.0425,5.654,11.6715,15.7805
"7089","SAT5_ORYSJ",18.08,14.4665,20.179,20.383
"7090","SAU32_ARATH",14.6653333333333,13.195,14.3483333333333,17.181
"7091","SAU71_ARATH",40.63,15.473,8.574,41.478
"7092","SBDS_MOUSE",15.1865,14.8215,16.097,14.134
"7093","SBH1_ARATH",8.557,7.783,7.979,8.807
"7094","SBH2_ARATH",18.10525,11.868,20.53275,17.6395
"7095","SBIR1_ARATH",10.5418571428571,3.36014285714286,6.65614285714286,7.86157142857143
"7096","SBNO_DROME",6.877,7.505,4.0565,4.4365
"7097","SBNO1_CHICK",8.2655,6.01725,7.4945,4.2945
"7098","SBNO1_HUMAN",7.15,10.814,8.143,8.491
"7099","SBP3_ARATH",15.64775,20.28225,22.33775,20.13825
"7100","SBT13_ARATH",4.693,2.905,4.174,4.837
"7101","SBT14_ARATH",17.38,19.411,13.815,18.047
"7102","SBT15_ARATH",13.726,5.638,10.369,8.003
"7103","SBT16_ARATH",3.246,10.007,9.641,11.188
"7104","SBT17_ARATH",8.43144444444444,12.8397777777778,13.4161111111111,8.19244444444444
"7105","SBT26_ARATH",6.464,5.724,5.467,4.749
"7106","SBT34_ARATH",4.628,11.244,19.774,6.752
"7107","SBT35_ARATH",7.25,9.46325,6.55625,2.63825
"7108","SBT3A_ARATH",13.695,16.957,20.355,15.4906666666667
"7109","SBT3B_ARATH",16.511,16.5986666666667,13.3226666666667,20.3466666666667
"7110","SBT3F_ARATH",4.0945,7.6745,5.187,4.30925
"7111","SBT3G_ARATH",11.481,10.319,15.22,4.846
"7112","SBT61_ARATH",4.618,2.432,8.451,3.41
"7113","SC11C_RAT",20.992,17.259,17.7075,20.192
"7114","SC13B_ARATH",11.0285,9.03466666666667,10.386,10.719
"7115","SC15A_ARATH",2.161,2.593,2.046,2.5555
"7116","SC15B_ARATH",12.854,12.557,8.389,12.204
"7117","SC16B_ARATH",11.697,5.45525,6.4435,6.769
"7118","SC231_SCHPO",11.75,0,1.333,10.455
"7119","SC23A_HUMAN",14.3565,15.7845,17.7635,14.505
"7120","SC23B_BOVIN",23.779,17.183,12.543,8.54
"7121","SC24A_ARATH",5.53128571428571,6.92,6.88642857142857,5.30585714285714
"7122","SC24B_ARATH",10.2353333333333,12.474,11.3263333333333,8.66033333333333
"7123","SC24B_HUMAN",10.1365,2.5395,5.759,5.13
"7124","SC24C_ARATH",12.956,8.5215,11.3995,12.971
"7125","SC31B_ARATH",9.94571428571428,10.3341428571429,8.19471428571429,10.3114285714286
"7126","SC35_ARATH",20.2793333333333,18.0583333333333,21.774,20.259
"7127","SC5D_TOBAC",25.176,14.6296666666667,29.63,26.0663333333333
"7128","SC5D1_ARATH",3.181,7.951,5.815,13.572
"7129","SC61A_DICDI",32.0924444444444,25.0416666666667,28.5484444444444,31.9276666666667
"7130","SC61B_ARATH",14.0645,7.7145,10.451,16.938
"7131","SC61G_ORYSJ",17.9391666666667,12.2856666666667,10.6098333333333,19.3386666666667
"7132","SCAB1_ARATH",8.89114285714286,6.72785714285714,10.0362857142857,11.2798571428571
"7133","SCAI_HUMAN",10.0715,9.3395,6.046,13.2985
"7134","SCAI_MOUSE",7.554,5.5845,5.882,6.996
"7135","SCAM1_ORYSJ",9.571,23.198,24.553,14.637
"7136","SCAM2_ORYSJ",28.425,11.459,15.035,25.288
"7137","SCAM4_ORYSJ",21.352,10.4083333333333,13.569,21.2066666666667
"7138","SCAM5_ORYSJ",2.04,4.82,5.99,9.732
"7139","SCAM6_ORYSJ",8.631,4.139,4.89566666666667,6.83666666666667
"7140","SCAPE_HUMAN",9.951,5.2935,6.8,7.6895
"7141","SCC3_ARATH",11.6785,11.018,8.76625,6.94725
"7142","SCD1_ARATH",9.46416666666667,5.71166666666667,4.8835,6.52716666666667
"7143","SCD2_ARATH",7.6605,5.926,5.1945,6.5905
"7144","SCE1_ARATH",27.2938,22.5118,38.403,41.111
"7145","SCE3_SCHPO",7.512,17.463,9.733,4.837
"7146","SCKL1_ARATH",4.767,6.951,1.077,4.172
"7147","SCL1_ARATH",9.962625,8.965625,9.526625,9.54875
"7148","SCL14_ARATH",11.632,8.605,9.023,11.53475
"7149","SCL27_ARATH",10.8226666666667,20.6946666666667,6.88166666666667,12.494
"7150","SCL3_ARATH",14.171,12.255,3.487,4.035
"7151","SCL30_ARATH",22.109,19.012,17.989,21.467
"7152","SCL31_ARATH",15.961,7.457,12.964,15.341
"7153","SCL34_ARATH",2.838,17.7,6.266,3.625
"7154","SCL6_ARATH",8.20757142857143,9.59142857142857,8.84228571428572,10.3154285714286
"7155","SCL8_ARATH",5.5275,1.549,4.4715,6.483
"7156","SCL9_ARATH",11.9055833333333,7.71125,8.67233333333333,9.815
"7157","SCM2B_DANRE",16.554,12.212,24.112,15.976
"7158","SCMC3_HUMAN",3.914,18.345,4.79,6.644
"7159","SCO11_ARATH",9.256,3.809,9.415,5.091
"7160","SCO2_ARATH",11.0825,9.1135,5.728,3.5175
"7161","SCO3_ARATH",0.779,2.884,2.872,2.218
"7162","SCP17_ARATH",8.699,13.59,10.328,15.028
"7163","SCP18_ARATH",11.38625,3.40525,13.4405,8.9115
"7164","SCP19_ARATH",5.36366666666667,13.3956666666667,8.93633333333333,6.641
"7165","SCP2_ARATH",14.755,22.031,23.102,14.7445
"7166","SCP24_ARATH",2.096,1.323,3.456,3.185
"7167","SCP26_ARATH",21.006,36.271,59.506,32.802
"7168","SCP28_ARATH",2.754,5.186,3.231,4.202
"7169","SCP3_ARATH",7.005,10.577,5.62733333333333,5.55633333333333
"7170","SCP34_ARATH",12.464,7.801,10.215,11.032
"7171","SCP42_ARATH",3.135,2.442,2.308,4.016
"7172","SCP45_ARATH",3.394,0,1.682,7.328
"7173","SCP51_ARATH",4.31716666666667,4.998,5.23733333333333,6.9245
"7174","SCP53_ARATH",1.873,8.726,1.395,1.212
"7175","SCP6_ARATH",23.454,36.992,41.476,29.167
"7176","SCPDL_ARATH",13.0815,10.6735,7.5335,10.8755
"7177","SCRK1_MAIZE",10.526,11.5455,7.4925,10.1475
"7178","SCRK2_MAIZE",7.8785,6.671,9.1125,7.9245
"7179","SCRK6_ARATH",8.384,8.425,10.42,8.227
"7180","SCRL1_ORYSJ",4.96025,1.666375,6.76525,6.36725
"7181","SCRL2_ORYSJ",14.5,11.2925,16.33025,16.088
"7182","SCRM2_ARATH",6.473,12.6,8.369,11.413
"7183","SCW1_SCHPO",11.04075,8.20975,9.94325,9.363
"7184","SCY1_DICDI",13.661,8.425,14.359,12.39
"7185","SCY2_ARATH",6.733,16.215,7.025,4.856
"7186","SCYL2_HUMAN",15.005,8.242,25.712,21.819
"7187","SCYL2_MOUSE",23.501,21.1,19.887,21.936
"7188","SD113_ARATH",5.38533333333333,12.6286666666667,5.59633333333333,9.36733333333333
"7189","SD16_ARATH",11.6763333333333,5.896,2.65966666666667,7.77433333333333
"7190","SD17_ARATH",4.498,38.111,5.015,14.559
"7191","SD18_ARATH",9.391,6.148,7.5916,9.2278
"7192","SD22_ARATH",9.84,8.8715,7.41,6.6055
"7193","SD25_ARATH",14.826,5.749,10.1293333333333,12.432
"7194","SDA1_HUMAN",7.8365,7.9245,6.9225,6.1165
"7195","SDAF2_ARATH",48.1185,41.495,46.0855,46.53
"7196","SDC1_ORYSJ",25.05175,26.42575,28.3605,28.881
"7197","SDE2_DANRE",28.1113333333333,25.237,20.6386666666667,26.5723333333333
"7198","SDE2_MOUSE",20.227,33.839,17.056,26.861
"7199","SDE5_ARATH",4.433,6.31966666666667,4.73833333333333,5.72566666666667
"7200","SDF2_ARATH",20.454,13.59475,19.989,21.797
"7201","SDG40_ARATH",7.308,9.426,5.128,7.504
"7202","SDH31_ORYSJ",10.42175,5.907,5.19225,5.37425
"7203","SDH4_ORYSJ",10.873,10.865,10.125,8.2976
"7204","SDH5_ORYSJ",12.435,9.78233333333333,11.3278333333333,12.8148333333333
"7205","SDH6_ORYSJ",14.398,21.2075,14.0455,13.2445
"7206","SDH7_ORYSJ",13.392,12.5405,11.323,15.971
"7207","SDH8A_ORYSJ",17.293,23.4096666666667,18.5326666666667,24.3526666666667
"7208","SDHA_ORYSJ",16.2188333333333,11.4823333333333,21.2763333333333,15.375
"7209","SDHB1_ORYSJ",14.022,17.678,26.358,13.171
"7210","SDHFA_DICDI",4.5585,2.6845,4.231,3.6545
"7211","SDI1_ARATH",5.40425,3.3355,8.31525,3.62775
"7212","SDI2_ARATH",7.19066666666667,2.68266666666667,8.26333333333333,6.058
"7213","SDIR1_ARATH",11.004,14.687,15.487,9.8395
"7214","SDL5A_SOYBN",27.062,27.007,24.369,28.151
"7215","SDLCA_SOYBN",4.11766666666667,2.733,8.65966666666667,6.41966666666667
"7216","SDN5_ARATH",5.08233333333333,2.19866666666667,3.05966666666667,8.51066666666667
"7217","SDP1_ARATH",4.0788,8.4572,3.0974,4.9244
"7218","SDP6_ARATH",7.84842857142857,4.098,5.08871428571429,6.34714285714286
"7219","SDR1_ARATH",13.809,7.7406,10.1884,9.6012
"7220","SDR1_PICAB",13.4198333333333,11.0053333333333,11.3738333333333,10.2546666666667
"7221","SDR2B_ARATH",8.1705,4.788,9.6255,14.1925
"7222","SDT_ARATH",10.248,12.804,6.031,4.358
"7223","SDT1_YEAST",10.484,32.193,27.63,15.927
"7224","SE14_ORYSJ",7.01257142857143,5.25385714285714,7.57928571428571,5.64342857142857
"7225","SEBP1_ARATH",27.043,22.348,29.773,18.37
"7226","SEC_ARATH",16.8284285714286,18.376,17.0365714285714,17.3005714285714
"7227","SEC14_ASHGO",4.971,0,14.728,12.81
"7228","SEC14_CANAL",7.113,0,10.646,0.557
"7229","SEC1A_ORYSJ",4.94818181818182,3.39718181818182,3.93281818181818,6.17172727272727
"7230","SEC22_ARATH",8.740875,6.43975,6.96025,8.14325
"7231","SEC23_ASHGO",7.679,4.605,8.154,8.081
"7232","SEC23_ASPOR",7.883,3.561,4.369,8.638
"7233","SEC23_CRYNJ",12.761,21.207,15.692,11.022
"7234","SEC23_MAGO7",4.1365,5.8105,1.472,0.9575
"7235","SEC23_USTMA",13.5346,10.62,10.566,6.7578
"7236","SEC3A_ARATH",10.28475,11.696,9.6535,8.711
"7237","SEC5B_ARATH",16.545,12.858,12.81,14.1
"7238","SEC6_ARATH",12.0026,8.7994,9.5114,12.7476
"7239","SEC62_MOUSE",25.661,29.094,21.374,21.926
"7240","SEC8_ARATH",20.2886666666667,13.9016666666667,18.4473333333333,18.4773333333333
"7241","SECA1_ARATH",13.738,22.47,13.8153333333333,12.4516666666667
"7242","SECA2_ARATH",6.38185714285714,5.46585714285714,4.37485714285714,2.92442857142857
"7243","SECE1_ARATH",14.69,26.135,13.764,9.048
"7244","SECY_MAIZE",11.073,14.203,13.651,9.175
"7245","SEH1_ARATH",2.356,3.691,3.456,11.237
"7246","SELT_ARATH",8.61055555555556,7.71822222222222,7.95866666666667,7.87344444444444
"7247","SEN1_YEAST",19.0255,2.2325,10.338,14.075
"7248","SEN2_ORYSJ",2.198,9.146,4.318,8.432
"7249","SEP15_PIG",13.3915,13.934,17.4665,15.272
"7250","SERA_BACSU",3.232,1.404,11.3535,3.845
"7251","SERA1_ARATH",8.37433333333333,8.70466666666667,10.8303333333333,5.837
"7252","SERA2_ARATH",11.2646666666667,6.47733333333333,4.63233333333333,7.729
"7253","SERA3_ARATH",5.806,5.154,6.123,9.576
"7254","SERB1_ARATH",14.848,9.684,14.553,9.458
"7255","SERC_ARATH",3.80866666666667,6.664,7.23733333333333,8.045
"7256","SERC_SPIOL",15.747,7.984,10.43,9.673
"7257","SERC2_MOUSE",27.665,34.227,15.589,29.128
"7258","SERC3_BOVIN",27.284,28.1155,31.5785,22.239
"7259","SERC3_PONAB",27.6953333333333,31.5583333333333,31.78,31.5703333333333
"7260","SERIC_DICDI",104.621,62.719,76.3055,78.042
"7261","SERIC_NEMVE",27.1694,30.2348,28.1796,27.5976
"7262","SERK1_ARATH",33.960625,31.843625,29.129875,36.060375
"7263","SERK2_ARATH",24.7098,16.2106,17.7072,21.0733
"7264","SERP2_MOUSE",14.823,19.4573333333333,15.2096666666667,14.3373333333333
"7265","SETD3_CANLF",2.337,3.443,2.954,4.6415
"7266","SETD3_XENTR",20.8065,25.705,23.138,19.322
"7267","SETD4_MOUSE",2.894,15.182,1.333,1.016
"7268","SETH6_ARATH",80.9196666666667,82.9433333333333,72.107,53.7903333333333
"7269","SEUSS_ARATH",14.95225,16.33575,17.82,13.00525
"7270","SF21_HELAN",4.95114285714286,11.4284285714286,8.88471428571428,7.21928571428571
"7271","SF3A1_ARATH",13.618,14.8442,9.7024,7.0626
"7272","SF3A2_HUMAN",33.915,27.588,21.446,27.379
"7273","SF3A3_HUMAN",9.05125,14.81075,8.43825,6.2165
"7274","SF3A3_MOUSE",12.6635,13.283,14.261,18.4625
"7275","SF3B1_HUMAN",38.654,29.987,28.215,30.134
"7276","SF3B1_MOUSE",6.668,8.931,10.154,3.557
"7277","SF3B1_XENLA",23.575,18.679,15.025,18.467
"7278","SF3B2_HUMAN",19.777,18.2323333333333,20.8866666666667,18.4253333333333
"7279","SF3B3_DICDI",25.188,40.543,29.302,24.086
"7280","SF3B3_MOUSE",14.8696666666667,12.1263333333333,11.0016666666667,11.3053333333333
"7281","SF3B3_PONAB",8.597,2.97,11.425,7.514
"7282","SF3B4_HUMAN",14.7645,15.9355,9.0715,11.603
"7283","SF3B4_RAT",20.227,5.595,13.107,17.412
"7284","SF3B6_ARATH",21.3675,19.195,17.6045,21.8875
"7285","SF3BB_ARATH",6.53185714285714,2.78214285714286,5.86342857142857,6.964
"7286","SFC1_ARATH",10.1225,15.225,12.22,13.059
"7287","SFGH_ARATH",13.612,12.08875,11.861,13.7185
"7288","SFH12_ARATH",12.641,14.364,12.707,11.549
"7289","SFH13_ARATH",7.824,10.301,6.74866666666667,5.27
"7290","SFH2_ARATH",10.441,8.676,13.386,12.8116666666667
"7291","SFH4_ARATH",5.555,5.358,10.912,8.208
"7292","SFH6_ARATH",20.3613333333333,20.8163333333333,24.9496666666667,20.1805
"7293","SFH8_ARATH",30.963875,23.340625,31.48625,29.575875
"7294","SFR2_ORYSJ",10.0488461538462,9.98823076923077,8.00992307692308,6.72853846153846
"7295","SFT2_YEAST",6.501,11.513,15.128,7.172
"7296","SFT2B_MOUSE",11.083,8.156,8.625,14.96
"7297","SG1_ARATH",15.163,22.638,20.502,12.996
"7298","SGAT_ARATH",27.62175,33.606625,14.761125,21.015375
"7299","SGF29_HUMAN",9.886,6.585,18.061,12.615
"7300","SGGP_ARATH",17.4384166666667,21.8611666666667,18.4626666666667,17.7011666666667
"7301","SGPL_ORYSJ",18.6965,14.21075,16.638,17.12875
"7302","SGR_ORYSI",13.883,3.292,3.169,5.521
"7303","SGRL_ORYSJ",14.442,27.28125,22.38675,8.4055
"7304","SGS3_MAIZE",7.8884,6.897,9.6366,5.4524
"7305","SGS3_ORYSJ",8.504,5.003,7.805,11.481
"7306","SGSM1_HUMAN",8.551,4.82,13.282,5.013
"7307","SGT1_ORYSJ",100.049,89.231,135.186,141.144
"7308","SGT3_SOYBN",10.406,15.333,8.995,14.031
"7309","SGTB_MOUSE",8.18,9.275,6.902,11.589
"7310","SGTB_RAT",11.722,4.573,10.246,12.79
"7311","SH3P1_ARATH",9.295,7.01275,5.42825,6.786
"7312","SH3P2_ARATH",16.4318,14.9152,11.0992,11.913
"7313","SH3P3_ARATH",9.96,8.941,14.584,4.211
"7314","SHGR2_ARATH",8.26333333333333,9.62266666666667,6.851,9.20433333333333
"7315","SHGR6_ARATH",6.90475,5.6085,4.02025,2.5135
"7316","SHH2_ARATH",11.384,7.29,15.0405,8.359
"7317","SHKA_DICDI",6.8905,4.632,13.974,11.061
"7318","SHL_ARATH",5.676,1.377,6.39,5.53
"7319","SHL2_ORYSJ",7.41025,5.74575,6.78175,10.14475
"7320","SHPRH_HUMAN",5.286,7.087,5.63766666666667,5.524
"7321","SHPRH_MOUSE",8.106,4.745,7.446,4.162
"7322","SIB1_ARATH",12.965,4.756,13.497,7.807
"7323","SIGA_ARATH",40.201,46.77275,69.46975,54.77925
"7324","SIGB_ARATH",12.7796666666667,14.364,12.4183333333333,10.1831666666667
"7325","SIGC_ARATH",6.937,21.552,15.384,3.342
"7326","SIGE_ARATH",41.3169090909091,43.8929090909091,36.8807272727273,35.9114545454545
"7327","SIGF_ARATH",24.0306666666667,27.6703333333333,22.7683333333333,21.5828333333333
"7328","SILD_FORIN",8.68033333333333,23.9263333333333,9.856,18.6823333333333
"7329","SINA2_ARATH",3.0465,2.932,6.564,3.757
"7330","SINA3_ARATH",16.8203333333333,17.7966666666667,18.389,16.4346666666667
"7331","SINA5_ARATH",10.4625714285714,8.38485714285714,9.04,9.98728571428571
"7332","SIP11_MAIZE",8.4625,12.713,11.8665,17.8225
"7333","SIP12_MAIZE",16.916,15.946,10.533,17.256
"7334","SIP2_ORYSJ",10.278,8.4975,6.47175,9.29
"7335","SIP21_MAIZE",2.031,11.524,12.482,7.709
"7336","SIP5_VANPO",8.949,4.293,5.538,10.592
"7337","SIPL1_ORYSJ",8.296,9.6355,9.6155,11.452
"7338","SIPL2_ORYSJ",10.69525,6.00675,7.22,7.52125
"7339","SIPL4_ORYSJ",17.53625,15.163375,16.216125,16.06625
"7340","SIPL5_ORYSJ",26.283,10.394,18.369,21.389
"7341","SIR_MAIZE",36.642,41.898,59.352,46.862
"7342","SIR1_ORYSI",6.54133333333333,6.37733333333333,4.99833333333333,7.17533333333333
"7343","SIR4_ARATH",5.317,7.36333333333333,5.78466666666667,4.462
"7344","SIRB_ARATH",10.73,5.466,12.133,10.054
"7345","SIS3_ARATH",9.79966666666667,13.2413333333333,11.8216666666667,13.3736666666667
"7346","SIZ1_ORYSJ",15.2758571428571,14.2951428571429,17.5951428571429,13.6531428571429
"7347","SIZ2_ORYSJ",7.33377777777778,8.866,7.88133333333333,9.83411111111111
"7348","SK1_ORYSJ",10.1432857142857,7.94057142857143,11.0194285714286,10.6435714285714
"7349","SKA1_MAIZE",6.826,3.884,3.651,5.54
"7350","SKI11_ARATH",6.82355555555556,5.70011111111111,5.90166666666667,7.44544444444444
"7351","SKI14_ARATH",5.8415,6.154625,7.656125,6.3625
"7352","SKI15_ARATH",4.811,5.923,3.39975,5.98975
