"","gene","adr7","adr8","aww7","aww8"
"4323","ISAM2_ARATH",4.27133333333333,6.78966666666667,5.649,7.51633333333333
"4324","ISCAP_ARATH",148.73,109.255,128.929,130.517
"4325","ISE2_ARATH",4.386,1.815,2.3785,2.3195
"4326","ISOA1_ARATH",3.4812,3.8726,2.0544,1.7148
"4327","ISOA2_ARATH",3.99516666666667,5.426,12.69,7.11166666666667
"4328","ISOA3_ARATH",10.014,7.86657142857143,13.2788571428571,11.2171428571429
"4329","ISPD_ORYSJ",5.588,12.391,8.282,9.679
"4330","ISPE_ORYSJ",22.889,15.973,19.3355,23.7185
"4331","ISPF_ORYSJ",9.9524,14.5324,12.9086,13.5724
"4332","ISPG_ORYSJ",29.6133333333333,53.7026666666667,42.503,49.7103333333333
"4333","ISPH_ORYSJ",50.431,44.0735,48.5075,51.386
"4334","ISPT_THET8",6.536,22.061,0.964,14.514
"4335","IST1_HUMAN",0,0,4.457,1.341
"4336","IST1_PONAB",6.112,2.527,8.364,6.303
"4337","IST1L_DICDI",4.25384210526316,3.43478947368421,4.50821052631579,4.62505263157895
"4338","IST3_SCHPO",17.84,9.124,9.702,7.878
"4339","ISU1_ARATH",63.3446666666667,89.6286666666667,65.1576666666667,77.518
"4340","ISW2_ORYSJ",22.4161428571429,13.4232857142857,19.9065714285714,18.6857142857143
"4341","ISY1_DICDI",3.526,19.426,11.495,2.77
"4342","ISY1_MOUSE",11.01,7.047,13.485,6.401
"4343","ISY1_RAT",5.855,4.187,5.949,6.988
"4344","ITIH6_HUMAN",9.5,7.935,4.529,6.048
"4345","ITPA_SORBI",4.934,4.166,6.582,4.639
"4346","ITPK1_MAIZE",3.9675,4.712,0.4665,4.6045
"4347","ITPK1_ORYSJ",2.872,2.57,2.985,2.613
"4348","ITPK2_ORYSJ",4.2665,5.68375,3.75475,5.111
"4349","ITPK6_ORYSI",7.815,9.253,7.079,4.306
"4350","ITPK6_ORYSJ",10.135,0,3.928,11.079
"4351","IVD_ORYSJ",4.833,5.91533333333333,3.766,5.125
"4352","IWS1_MOUSE",11.461,10.72,11.308,8.896
"4353","IWS1_RAT",28.444,3.748,27.83,15.356
"4354","IX15L_ARATH",5.2885,5.242,8.064,6.009
"4355","IYO_ARATH",6.22133333333333,5.90983333333333,5.362,5.13816666666667
"4356","JAC1_ARATH",6.40033333333333,7.00766666666667,8.75833333333333,8.16866666666667
"4357","JADE1_XENLA",14.498,13.526,11.194,17.538
"4358","JAL19_ARATH",6.93766666666667,5.71166666666667,8.831,8.03166666666667
"4359","JAL3_ARATH",13.903,10.2177777777778,14.095,14.4802222222222
"4360","JHD2_YEAST",4.4875,0.8675,2.068,7.115
"4361","JI23_HORVU",6.968,0.985,1.855,3.66
"4362","JI60_HORVU",7.0325,1.783,5.276,4.326
"4363","JIPH_ATRCA",0,0,2.799,7.389
"4364","JJJ1_ARATH",7.0055,9.258,4.8145,3.641
"4365","JM703_ORYSJ",5.31928571428571,3.95085714285714,4.10157142857143,4.57964285714286
"4366","JM705_ORYSJ",6.987,4.541,1.7,0.744
"4367","JM706_ORYSJ",3.3396,2.9794,3.9864,10.2136
"4368","JMJ16_ARATH",3.9395,1.462,3.467,3.068
"4369","JMJ25_ARATH",5.18836842105263,6.11889473684211,5.27473684210526,5.49194736842105
"4370","JMJ30_ARATH",7.68625,3.51775,10.01525,9.61575
"4371","JMJD4_CHICK",3.314,1.596,2.602,8.485
"4372","JMJD4_HUMAN",4.17,0.771,6.551,4.884
"4373","JMT_BRARP",10.255,3.352,2.488,46.654
"4374","JOSL_ARATH",3.342,2.249,5.224,5.197
"4375","K125_ARATH",3.66066666666667,0.692333333333333,2.95766666666667,1.318
"4376","K125_TOBAC",4.65333333333333,9.21883333333333,4.63833333333333,2.98166666666667
"4377","K1468_DANRE",2.099,2.474,1.3995,6.004
"4378","K1468_HUMAN",8.662,4.894,4.281,2.652
"4379","K1468_XENTR",4.5705,0.894,2.783,0.5285
"4380","K502_ACTDE",5.884375,3.386875,3.29975,5.07075
"4381","KAD1_ORYSJ",8.39075,7.52325,8.7635,8.424
"4382","KAD2_ORYSJ",226.036,399.506,331.771,295.767
"4383","KAD4_ORYSJ",6.68171428571429,3.75742857142857,6.57585714285714,6.476
"4384","KAD5_ORYSJ",16.1521666666667,24.1491666666667,18.6205,19.3403333333333
"4385","KAD6_ARATH",3.6915,3.2285,4.6435,7.1835
"4386","KAD6_ORYSJ",12.25925,7.1725,15.71575,15.80325
"4387","KAD7_ORYSJ",6.2535,4.20866666666667,6.37933333333333,7.818
"4388","KADC_MAIZE",114.897333333333,269.410666666667,196.750333333333,141.935
"4389","KAKU4_ARATH",10.807,12.0016666666667,9.40766666666667,11.9006666666667
"4390","KASC1_HORVU",5.6705,4.76,8.4005,5.892
"4391","KASC2_ARATH",15.9023333333333,19.3000666666667,20.8536,13.5448
"4392","KASM_ARATH",3.157,0,2.799,2.466
"4393","KAT1_ORYSJ",3.328875,2.52725,2.755875,3.7285
"4394","KATL2_XENLA",6.3195,1.617,1.42,3.293
"4395","KATL2_XENTR",2.329,3.05566666666667,3.075,2.64233333333333
"4396","KC1A_CAEEL",13.242,22.505,13.998,12.5565
"4397","KC1A_PIG",4.732,0,0.819,2.173
"4398","KC1B_BOVIN",1.187,9.242,5.618,4.933
"4399","KC1D_ARATH",9.70415625,10.0036875,10.01384375,9.5054375
"4400","KC1D_PONAB",14.9865,16.0795,14.9255,15.605
"4401","KCA1_ARATH",23.427,32.995,32.401,30.838
"4402","KCA2_ARATH",11.0168,13.9604,12.5746,14.001
"4403","KCAB_ORYSJ",11.43075,8.51925,15.6175,14.26925
"4404","KCBP_ORYSJ",2.5715,3.957,1.9175,4.218
"4405","KCO1_ORYSJ",1.657,0,0.819,8.612
"4406","KCO2_ORYSJ",4.2805,2.7095,3.042,5.6715
"4407","KCO3_ORYSJ",3.46133333333333,3.18433333333333,2.29066666666667,3.399
"4408","KCR1_ARATH",6.24225,8.37575,9.9115,8.0875
"4409","KCR2_ARATH",1.7995,9.2955,7.5405,4.9275
"4410","KCS1_ARATH",9.0306,13.303,8.9326,6.802
"4411","KCS10_ARATH",30.23,40.5626666666667,38.0946666666667,33.709
"4412","KCS11_ARATH",11.178,5.16933333333333,8.14666666666667,11.8356666666667
"4413","KCS12_ARATH",7.54375,7.4615,7.828,8.018
"4414","KCS2_ARATH",5.1125,5.3305,6.520875,6.753
"4415","KCS4_ARATH",8.28988888888889,10.8768888888889,9.51033333333333,8.38955555555555
"4416","KCS5_ARATH",3.538,6.01516666666667,8.19683333333333,4.016
"4417","KCS6_ARATH",15.4396666666667,11.1710666666667,15.8542,13.2937333333333
"4418","KCS8_ARATH",2.412,0,3.555,1.272
"4419","KCS9_ARATH",18.678,19.137,15.174,15.483
"4420","KCY2_ORYSJ",9.408,8.1765,8.3595,8.7395
"4421","KCY4_ORYSJ",8.1535,10.91,7.27625,9.606
"4422","KDSA_PEA",7.806,3.213,3.068,5.402
"4423","KDSA1_ARATH",3.213,0,2.819,6.606
"4424","KDSB_ARATH",7.27875,3.69725,4.93625,7.61425
"4425","KEA1_ARATH",23.5285,23.3195,21.927,17.313
"4426","KEA2_ARATH",9.15166666666667,11.2873333333333,8.42666666666667,8.6255
"4427","KEA3_ARATH",69.997,110.369,66.014,70.113
"4428","KEA4_ARATH",2.18625,0.66675,2.67125,1.65875
"4429","KEA5_ARATH",8.3445,4.0055,7.81,6.2295
"4430","KEG_ARATH",13.191125,12.599375,12.299375,12.227375
"4431","KELP_ARATH",7.611,9.2612,8.4102,8.5202
"4432","KGP1_MOUSE",5.901,10.645,8.675,10.824
"4433","KGP2_RAT",8.865,1.253,7.079,12.987
"4434","KHSE_ARATH",4.4,12.797,2.135,11.568
"4435","KIC_ARATH",5.615,8.728,5.877,10.863
"4436","KIF11_DICDI",1.3665,0.6425,2.8605,1.4775
"4437","KIFC3_HUMAN",8.54533333333333,5.10833333333333,8.56466666666667,7.75433333333333
"4438","KIFC3_MOUSE",4.96166666666667,7.53233333333333,4.53966666666667,3.62766666666667
"4439","KIME_ARATH",7.19566666666667,4.412,8.29566666666667,8.94833333333333
"4440","KIN10_ARATH",7.63,7.576,8.56742857142857,8.64742857142857
"4441","KIN13_ARATH",4.9957,6.6931,6.4469,4.8719
"4442","KIN17_HUMAN",4.326,0,2.529,3.699
"4443","KIN17_MOUSE",13.688,2.431,2.861,5.539
"4444","KINB1_ARATH",6.84877777777778,15.0963333333333,7.29577777777778,9.76833333333333
"4445","KINB3_ARATH",17.039,10.913,18.74,13.907
"4446","KING1_ARATH",6.492,4.38,4.30125,5.45875
"4447","KINGL_ARATH",5.21933333333333,6.572,5.93566666666667,6.85733333333333
"4448","KIP_ARATH",6.444,3.352,6.26,6.87
"4449","KIP1_PETIN",3.912,2.881,3.545,2.907
"4450","KIPK_ARATH",9.66866666666667,18.8373333333333,9.19,7.29133333333333
"4451","KISHA_MOUSE",9.799,10.2275,5.7785,17.6455
"4452","KISHA_PONAB",5.864,4.166,1.555,9.209
"4453","KITH_ORYSJ",6.201,9.738,5.48633333333333,5.79066666666667
"4454","KIWI_ARATH",7.37575,3.12725,3.7805,5.33125
"4455","KLC_CAEEL",1.491,3.727,0.871,3.827
"4456","KLC3_RAT",11.1935,6.1955,8.629,6.9635
"4457","KLDC4_MOUSE",3.21233333333333,1.64566666666667,2.68433333333333,2.19533333333333
"4458","KLH10_HUMAN",1.28,11.919,3.13,1.106
"4459","KLHDB_DROGR",3.949,8.546,3.939,6.117
"4460","KMS1_ARATH",4.621,3.52316666666667,5.87516666666667,5.36483333333333
"4461","KMS2_ARATH",3.512,4.985,5.908,7.301
"4462","KMT2B_MOUSE",14.765,11.17,11.308,9.943
"4463","KMT2D_HUMAN",7.309,8.46,5.5195,5.0205
"4464","KN12B_ARATH",1.96975,1.64125,2.95375,1.77625
"4465","KNOS2_ORYSJ",18.2006,14.9178,15.1018,17.7296
"4466","KNOS4_ORYSJ",6.14,1.724,5.763,3.631
"4467","KNOSA_ORYSJ",3.268,0,5.804,5.128
"4468","KNOSB_ORYSJ",30.0349,15.3208,26.9914,27.0615
"4469","KOR1_ORYSJ",23.0104285714286,15.6705714285714,24.109,24.0154285714286
"4470","KOR2_ORYSJ",10.374,6.65,8.24,9.65
"4471","KP1_ARATH",2.497,4.79225,4.2935,2.44425
"4472","KPCB_DANRE",3.701,0.503,3.69,4.169
"4473","KPK2_ARATH",6.467875,7.262125,9.051125,6.72475
"4474","KPPR_CHLRE",2.964,16.107,4.996,5.745
"4475","KPPR_WHEAT",108.237875,153.544125,126.279625,103.571375
"4476","KPRO_MAIZE",6.9295,3.4375,4.39725,5.2875
"4477","KPRS1_ORYSJ",9.08866666666667,9.399,8.53733333333333,7.68566666666667
"4478","KPRS1_SPIOL",2.255,10.431,6.654,5.138
"4479","KPRS2_ORYSJ",5.606,8.985,6.126,5.363
"4480","KPRS3_ORYSJ",4.805,9.317,4.664,5.265
"4481","KPRS4_ORYSJ",9.1545,4.3695,8.458,7.1735
"4482","KPSS1_ORYSJ",8.506,5.247,4.177,5.901
"4483","KPYA_RICCO",13.5776666666667,10.2453333333333,7.27966666666667,7.552
"4484","KPYC_SOLTU",4.8095,9.333,6.2655,6.3125
"4485","KPYC_SOYBN",19.368,27.041,26.462,22.823
"4486","KPYC_TOBAC",17.291,27.2998,21.893,23.2596
"4487","KPYC1_ORYSJ",16.8781764705882,17.5232352941176,19.4622352941176,19.2242352941176
"4488","KPYG_TOBAC",38.055,37.2735,43.5845,43.3115
"4489","KRI1_SCHPO",8.782,4.005,11.443,7.281
"4490","KRP1_ORYSI",5.4955,3.8125,6.2605,7.766
"4491","KRP1_ORYSJ",3.664,9.071,8.52,0.9
"4492","KRP4_ORYSJ",20.0815,14.2645,20.2895,11.9745
"4493","KRR1_DROMO",5.546,3.218,4.592,4.233
"4494","KRR1_YEASZ",16.827,13.718,19.735,16.687
"4495","KS1_ORYSJ",14.2315,20.29925,21.71975,13.381
"4496","KSG1_ARATH",29.3326666666667,27.0816666666667,26.453,29.8125
"4497","KSG10_ARATH",3.351,2.056,3.97,2.633
"4498","KSG2_ARATH",8.11266666666667,7.4,7.94966666666667,6.73333333333333
"4499","KSG3_ARATH",8.64366666666667,7.475,8.78266666666667,10.1196666666667
"4500","KSG6_ARATH",6.853,1.205,5.7525,6.151
"4501","KSG7_ARATH",13.587,6.3235,7.981,13.4665
"4502","KSG8_ARATH",20.252,13.901,18.076,20.298
"4503","KSG9_ARATH",11.18475,16.733,13.66125,15.51975
"4504","KSGT_BRANA",0.953,0.739,3.156,0.617
"4505","KSL10_ORYSJ",6.4395,11.9245,17.237,11.5925
"4506","KSL11_ORYSI",9.52733333333333,15.9313333333333,18.536,15.1076666666667
"4507","KSL3_ORYSJ",7.327,1.414,5.587,2.868
"4508","KSL5_ORYSI",9.38,10.806,22.658,22.353
"4509","KTAP2_IXOSC",8.027,7.234,8.002,8.495
"4510","KTI12_ORYSJ",7.09133333333333,9.606,7.777,8.645
"4511","KTNA1_ARATH",4.59071428571429,4.02357142857143,4.33542857142857,3.73842857142857
"4512","KTNB1_ARATH",6.04281818181818,7.26472727272727,7.213,5.85154545454545
"4513","KU70_ORYSJ",6.4438,5.888,5.8312,8.354
"4514","KU80_ORYSJ",3.47025,5.7345,3.31675,4.45525
"4515","KXDL1_RAT",5.799,4.744,7.649,6.352
"4516","KYNB_BORA1",32.044,39.592,35.065,47.153
"4517","KYNB_ERYLH",22.792,17.049,30.421,34.958
"4518","KYNB_SALRD",48.917,30.1515,52.3325,49.164
"4519","L2HDH_PONAB",2.2325,2.056,2.477,2.192
"4520","LA1_ARATH",8.68877777777778,3.62666666666667,6.64977777777778,6.47777777777778
"4521","LAAT1_CAEEL",0,0,0,6.224
"4522","LAC7_ORYSJ",2.912,8.61366666666667,4.436,2.078
"4523","LACB2_XENLA",6.434,15.303,5.545,5.853
"4524","LACE1_HUMAN",4.707,9.692,5.51433333333333,7.17033333333333
"4525","LACE1_MOUSE",12.5875714285714,14.0305714285714,13.6507142857143,14.1027142857143
"4526","LACE1_RAT",11.732,13.6915,18.481,13.9165
"4527","LACS1_ARATH",8.05916666666667,1.72233333333333,5.946,4.49233333333333
"4528","LACS4_ARATH",18.116,20.8986666666667,19.0818333333333,18.0403333333333
"4529","LACS5_ARATH",12.151,21.793,10.51,15.571
"4530","LACS6_ARATH",4.041,14.34,20.315,13.124
"4531","LACS7_ARATH",7.852,20.315,9.577,10.922
"4532","LACS8_ARATH",36.28025,31.21175,33.8415,34.49625
"4533","LACS9_ARATH",12.3013333333333,10.834,8.64608333333333,10.1733333333333
"4534","LAHY_LARTR",0,1.735,1.658,20.425
"4535","LALIN_LAVAN",1.62,6.276,1.783,24.506
"4536","LAML_ARATH",0,4.348,1.057,4.649
"4537","LAP1_CAEEL",1.864,3.7805,3.6955,0.7925
"4538","LAP4_DROME",4.989,0,0.974,4.277
"4539","LATE_ARATH",25.278,29.033,28.69,20.083
"4540","LAX1_ORYSJ",8.8334,5.5494,6.3806,6.0778
"4541","LAZ1_ARATH",4.45064285714286,3.98,4.00457142857143,4.5075
"4542","LAZH1_ARATH",4.5034,6.0378,2.531,3.6016
"4543","LAZH2_ARATH",3.82,0,3.13,4.884
"4544","LBD37_ARATH",37.935,24.9096,23.2986,21.4312
"4545","LBD38_ARATH",16.7106666666667,12.5443333333333,11.5636666666667,10.6706666666667
"4546","LBD6_MAIZE",6.011,3.095,2.944,3.895
"4547","LC7L2_HUMAN",3.8295,4.98,2.3895,2.359
"4548","LC7L2_MOUSE",6.554,0,7.722,5.089
"4549","LC7L3_PONAB",5.8915,3.8795,4.70575,3.93425
"4550","LCAT1_ARATH",9.371,4.5835,6.851,6.3955
"4551","LCAT1_ORYSJ",12.9795,16.4522857142857,14.7287857142857,13.0604285714286
"4552","LCAT2_ARATH",6.03875,9.4105,4.9105,5.598
"4553","LCAT3_ARATH",5.336,1.078,4.05633333333333,2.98833333333333
"4554","LCAT4_ARATH",3.8404,4.4958,3.721,5.1184
"4555","LCB1A_ORYSJ",5.8198,2.4096,5.2738,6.929
"4556","LCB2A_ORYSJ",10.172,6.55433333333333,7.01,6.80833333333333
"4557","LCB2D_ORYSJ",3.0685,1.40116666666667,2.37533333333333,2.64733333333333
"4558","LCBK1_ARATH",7.74285714285714,9.08128571428571,8.20607142857143,7.04092857142857
"4559","LCKB2_ARATH",9.92033333333333,3.841,6.886,5.226
"4560","LCMT1_RAT",6.26175,12.4925,6.395,7.7365
"4561","LCV2_ARATH",6.13725,4.1205,4.19275,4.59
"4562","LCYB_ARATH",3.69433333333333,7.45366666666667,6.92216666666667,4.09566666666667
"4563","LCYD1_ORYSJ",10.764,9.142,9.16966666666667,8.57666666666667
"4564","LCYE_ARATH",7.4285,8.396,11.2665,6.073
"4565","LCYE_ONCHC",0.331,5.687,0,1.047
"4566","LCYE_SOLLC",3.1435,2.881,12.8265,0.651
"4567","LDAH_DICDI",4.865,5.001,6.281,4.8055
"4568","LDHB_HORVU",6.968,4.958,7.1,9.738
"4569","LDL1_ORYSJ",1.933,1.028,3.788,4.3455
"4570","LDL2_ORYSJ",5.8615,4.64525,7.3515,4.9155
"4571","LDL3_ARATH",6.3,5.2218,6.1362,5.784
"4572","LDL3_ORYSI",4.3815,1.949,2.0055,3.127
"4573","LDL3_ORYSJ",4.998,8.557,5.732,2.887
"4574","LE14B_LITER",3.56866666666667,6.0595,6.56433333333333,3.03383333333333
"4575","LE14B_PRUAR",4.5785,3.868625,5.773375,4.69775
"4576","LEA14_GOSHI",22.9854285714286,22.6407142857143,27.1487142857143,46.7821428571429
"4577","LEA14_SOYBN",5.413,0,4.529,5.481
"4578","LEA2R_ARATH",0,2.752,0,0
"4579","LEA5D_GOSHI",7.157,22.034,12.0335,5.2555
"4580","LEC_PARPC",11.0523333333333,17.9843333333333,17.641,8.273
"4581","LECH_HORVU",4.13913636363636,5.87740909090909,5.4025,15.3386363636364
"4582","LEGRE_VIGUN",3.342,1.371,4.633,3.142
"4583","LETM1_CHICK",7.58025,4.57025,5.13575,6.30775
"4584","LEU11_ARATH",10.752,5.05833333333333,7.20033333333333,5.61433333333333
"4585","LEU12_ARATH",1.169,0,0,1.869
"4586","LEU1A_SOLPN",10.9912,14.1298,15.5762,13.488
"4587","LEU32_ARATH",5.22625,7.4695,6.93925,8.928
"4588","LEUC_ARATH",14.2315,16.14125,21.02,19.77425
"4589","LEUD3_ARATH",11.0093333333333,12.969,9.57,12.152
"4590","LEUNG_ARATH",12.4474285714286,10.3925714285714,10.8817142857143,12.1202857142857
"4591","LFR_ARATH",12.9105,9.338,9.3385,11.6125
"4592","LFS_ALLCE",5.054,3.148,7.877,1.732
"4593","LGUC_ARATH",18.5987142857143,29.6247142857143,21.8284285714286,21.5295714285714
"4594","LGUL_CICAR",13.222,14.418,14.8563333333333,16.282
"4595","LGUL_ORYSJ",50.231,59.70075,55.0095,49.186
"4596","LHCA2_ARATH",314.581333333333,530.046666666667,555.864,309.393666666667
"4597","LHCA5_ARATH",91.482,129.87,108.013,83.8195
"4598","LHCA6_ARATH",50.4573333333333,115.137666666667,84.2356666666667,35.7316666666667
"4599","LHP1_ARATH",0,3.459,0.84,0
"4600","LHP1_ORYSJ",5.67333333333333,5.333,5.158,7.33333333333333
"4601","LHT1_ARATH",16.97225,6.07225,11.46625,14.70725
"4602","LHT2_ARATH",5.03527272727273,5.85,5.86745454545455,5.08745454545455
"4603","LHTL1_ARATH",10.5328,1.0816,6.5406,10.4856
"4604","LHTL2_ARATH",3.83533333333333,2.02766666666667,4.05966666666667,3.20666666666667
"4605","LHTL8_ARATH",2.7755,2.5705,5.991,1.6785
"4606","LHW_ARATH",5.15633333333333,3.99633333333333,6.423,3.62933333333333
"4607","LHWL3_ARATH",2.9365,1.8255,1.897,4.9425
"4608","LHY_ARATH",73.403,114.706,95.409,79.831
"4609","LIAS_MAIZE",6.757,11.834,10.645,13.506
"4610","LIAS_SORBI",7.01733333333333,5.46866666666667,5.16166666666667,5.81666666666667
"4611","LID2_SCHPO",3.58666666666667,6.36133333333333,3.87666666666667,4.08766666666667
"4612","LIMYB_ARATH",4.32844444444444,3.58277777777778,3.941,5.49155555555556
"4613","LIN1_NYCCO",2.35966666666667,3.195,5.11333333333333,1.85966666666667
"4614","LIN49_CAEEL",10.687,1.885,6.799,6.391
"4615","LINS_ORYSJ",3.78409090909091,3.03163636363636,2.93709090909091,10.5528181818182
"4616","LIP_RHIMI",8.68455555555555,9.505,8.43488888888889,9.52155555555556
"4617","LIP_STAHY",24.118,17.477,15.496,26.972
"4618","LIP1_ARATH",30.2075,9.301,18.75,22.001
"4619","LIP4_ARATH",7.0745,11.7535,4.592,4.4385
"4620","LIP5_ARATH",6.61833333333333,5.59,6.92033333333333,8.162
"4621","LIPB_ARATH",4.778,6.276,2.021,6.254
"4622","LIPBL_ARATH",14.554,7.304,9.67,7.487
"4623","LIPG_CANLF",6.004,6.20575,6.42625,4.9375
"4624","LIRP1_ORYSJ",260.098,608.095333333333,230.875333333333,380.922333333333
"4625","LISC_SORBI",4.575,7.571,12.168,7.575
"4626","LISC1_MAIZE",6.324,7.657,3.078,12.645
"4627","LISC2_ORYSI",1.234,0,6.374,4.013
"4628","LISC2_ORYSJ",2.854,8.899,4.633,3.249
"4629","LK111_ARATH",2.264,8.214,4.975,2.916
"4630","LKHA4_ORYSJ",9.641,6.82533333333333,7.38,11.2416666666667
"4631","LMBD1_ORYSJ",8.62866666666667,5.83666666666667,8.49933333333333,7.624
"4632","LMD2A_DICDI",5.032,3.184,3.48566666666667,3.33733333333333
"4633","LMLN_DROPS",8.7795,6.53275,8.60025,7.55075
"4634","LOFG2_ARATH",11.899,13.5363333333333,16.7083333333333,12.961
"4635","LOG_ORYSJ",15.8086666666667,8.00333333333333,11.284,17.776
"4636","LOG3_ARATH",11.792,14.682,17.683,22.901
"4637","LOGL2_ORYSJ",2.32,8.053,5.255,5.265
"4638","LOGL5_ORYSJ",41.0325,95.2365,96.617,60.052
"4639","LOGL7_ORYSJ",23.1513333333333,19.3406666666667,26.441,31.7973333333333
"4640","LOGL9_ORYSJ",17.398,26.43,18.501,11.93
"4641","LOGLA_ORYSJ",5.330875,9.07475,7.85925,7.04175
"4642","LOL2_ORYSJ",5.40366666666667,4.36933333333333,7.891,7.15766666666667
"4643","LOL3_ORYSJ",4.64266666666667,4.49433333333333,4.108,6.371
"4644","LOL4_ORYSJ",5.6615,6.6555,8.4265,4.58
"4645","LONF1_HUMAN",13.4736666666667,14.9286666666667,15.9516666666667,12.547
"4646","LONM_MAIZE",2.257,0.9402,3.6962,1.9632
"4647","LONP2_MAIZE",15.68325,15.36475,14.8865,17.49675
"4648","LONP2_ORYSI",9.84,8.621,10.375,6.107
"4649","LONP2_ORYSJ",7.0375,12.9795,5.338,8.172
"4650","LOR12_ARATH",8.95516666666667,9.62916666666667,8.60116666666667,9.42966666666667
"4651","LOR15_ARATH",3.982375,7.3465,3.485,5.115875
"4652","LOR5_ARATH",5.956,16.235,7.836,0.861
"4653","LOR7_ARATH",9.6335,3.175,4.5815,5.2015
"4654","LOR8_ARATH",8.22666666666667,9.23133333333333,11.3496666666667,10.5273333333333
"4655","LORF1_HUMAN",25.954,118.5775,65.128,37.048
"4656","LORF2_HUMAN",78.7467692307692,223.227769230769,186.632461538462,77.245
"4657","LORF2_MOUSE",22.7758,7.383,14.4134,15.4342
"4658","LOV1A_ARATH",3.572,3.663,1.762,3.102
"4659","LOV1B_ARATH",0.562,0,0,0
"4660","LOX1_ARATH",4.101,5.5795,7.924,6.611
"4661","LOX1_HORVU",3.7704,6.689,5.3836,3.635
"4662","LOX12_SOLTU",9.1685,4.273,9.3595,10.203
"4663","LOX23_HORVU",83.811,75.9186666666667,65.5305555555556,82.1275555555556
"4664","LOX3_ORYSJ",2.85966666666667,4.737,2.95066666666667,4.16566666666667
"4665","LOX4_ORYSJ",4.2295,4.867,3.659,6.043
"4666","LOX5_ORYSJ",9.41,7.6705,8.79975,15.708
"4667","LOX6_ORYSJ",5.569,4.95133333333333,7.221,4.24433333333333
"4668","LOXA_SOLLC",6.508,6.779,6.323,7.986
"4669","LP14_BACIU",5.993,0,0,3.005
"4670","LPA1_ARATH",52.7255,77.286,62.7565,57.3305
"4671","LPA2_ARATH",16.569,12.005,14.252,9.483
"4672","LPA3_ARATH",15.1795,13.1375,17.908,16.728
"4673","LPAAT_ORYSJ",4.8905,3.684,5.7135,8.5735
"4674","LPAI_ARATH",5.13785714285714,3.77414285714286,3.28414285714286,3.30657142857143
"4675","LPAT_MAIZE",8.009,9.146,7.6705,11.7935
"4676","LPAT1_BRANA",4.83725,1.79375,1.565,2.185
"4677","LPAT5_ARATH",6.33316666666667,9.08133333333333,7.0895,10.0885
"4678","LPCT1_ARATH",8.733,7.24266666666667,8.38866666666667,4.25066666666667
"4679","LPCT2_ARATH",5.75633333333333,5.27266666666667,8.38533333333333,8.175
"4680","LPLA_MYCPN",9.997,0,4.913,5.05
"4681","LPP2_ARATH",17.006,7.5456,15.0914,16.6944
"4682","LPP3_ARATH",11.6865,9.044,13.106,11.4845
"4683","LPPD_ARATH",10.485,5.6115,13.5265,15.517
"4684","LPPE2_ARATH",6.55416666666667,4.2785,8.622,6.65683333333333
"4685","LPPG_ARATH",4.937,5.076,4.64333333333333,7.35633333333333
"4686","LPR1_ARATH",11.5665,22.7195,11.132,14.323
"4687","LPXA_ARATH",0.718,4.476,4.208,1.732
"4688","LPXD2_ARATH",1.694,0,4.141,1.458
"4689","LRC57_DANRE",6.8395,8.0535,17.6875,9.792
"4690","LRE_ARATH",2.52233333333333,6.02933333333333,3.26866666666667,4.92933333333333
"4691","LRK31_ARATH",1.841,0,0,0
"4692","LRK41_ARATH",5.59548484848485,4.04624242424242,5.47584848484848,5.97709090909091
"4693","LRK42_ARATH",6.0088125,2.5554375,4.4563125,4.462875
"4694","LRK43_ARATH",6.568,1.9435,7.6495,8.5635
"4695","LRK44_ARATH",5.1824,3.7932,5.1244,6.7626
"4696","LRK52_ARATH",8.506,10.955,19.652,11.304
"4697","LRK59_ARATH",4.60725,4.13125,7.85675,4.003
"4698","LRK91_ARATH",4.8493,1.4961,3.6506,3.2209
"4699","LRKS2_ARATH",1.436,0,4.27,0.94
"4700","LRKS4_ARATH",7.3678,3.4761,5.7712,5.3299
"4701","LRKS5_ARATH",4.202,3.438,2.6945,4.0715
"4702","LRKS7_ARATH",6.674,1.671,4.675,5.813
"4703","LRP1_ARATH",7.778,6.854,3.275,3.611
"4704","LRP1A_ARATH",4.234,1.456,2.767,1.82
"4705","LRP1B_ARATH",2.998,2.52033333333333,6.38466666666667,1.69966666666667
"4706","LRP1C_ARATH",9.27,3.459,3.99,8.201
"4707","LRP6A_ARATH",16.404,24.78625,10.69125,15.96225
"4708","LRP6B_ARATH",27.4492222222222,15.5022222222222,20.3267777777778,22.1736666666667
"4709","LRP6C_ARATH",34.787,18.495,29.581,28.127
"4710","LRRC1_HUMAN",4.8975,8.0695,2.975,6.3565
"4711","LRRC7_BOVIN",6.204,8.15,3.814,5.03
"4712","LRX1_ARATH",2.725,5.633,2,4.698
"4713","LRX4_ARATH",0.709,13.033,8.416,3.719
"4714","LS12B_DANRE",14.047,16.835,16.667,11.783
"4715","LSD1_ORYSJ",59.018,97.8606666666667,79.2466666666667,59.22
"4716","LSF1_ARATH",8.22,8.642,8.976,5.412
"4717","LSF2_ARATH",3.95233333333333,5.74,3.93533333333333,5.48366666666667
"4718","LSG12_ARATH",15.649,17.713,16.138,17.636
"4719","LSM1B_ARATH",6.29033333333333,10.5413333333333,6.202,8.30233333333333
"4720","LSM2_ARATH",25.402,20.942,19.533,25.9545
